cust_id,age,gender,city,loyalty_segment,preferred_channel,registration_date
CUST01947,35,Male,Karachi,Bronze,Online,2025-10-10
CUST01948,49,Male,Sukkur,Bronze,In-Store,2019-11-14
CUST01949,18,Female,Islamabad,Silver,Online,2023-04-07
CUST01950,23,Male,Sargodha,Bronze,Mobile App,2017-01-12
CUST01951,21,Female,Sargodha,Gold,Mobile App,2025-12-17
CUST01952,61,Female,Quetta,Bronze,In-Store,2018-12-09
CUST01953,64,Male,Lahore,Bronze,In-Store,2019-02-04
CUST01954,28,Male,Abbottabad,Silver,In-Store,2015-06-14
CUST01955,45,Male,Rawalpindi,Gold,In-Store,2019-03-15
CUST01956,42,Female,Rawalpindi,Platinum,Online,2019-07-24
CUST01957,34,Male,Peshawar,Bronze,Online,2025-09-24
CUST01958,18,Male,Quetta,Bronze,In-Store,2018-12-27
CUST01959,67,Male,Sargodha,Silver,Online,2024-10-29
CUST01960,18,Male,Abbottabad,Bronze,In-Store,2025-02-02
CUST01961,40,Male,Rawalpindi,Bronze,Mobile App,2024-07-16
CUST01962,29,Male,Karachi,Bronze,In-Store,2022-01-30
CUST01963,51,Male,Bahawalpur,Platinum,In-Store,2020-10-20
CUST01964,48,Male,Karachi,Gold,Mobile App,2021-11-30
CUST01965,25,Male,Faisalabad,Bronze,Online,2025-08-21
CUST01966,27,Female,Lahore,Silver,In-Store,2025-06-05
CUST01967,18,Male,Islamabad,Gold,In-Store,2015-11-11
CUST01968,40,Male,Faisalabad,Platinum,Online,2016-07-29
CUST01969,47,Female,Quetta,Silver,Online,2020-08-06
CUST01970,32,Other,Abbottabad,Platinum,Mobile App,2020-10-22
CUST01971,34,Other,Bahawalpur,Gold,In-Store,2022-05-25
CUST01972,62,Female,Faisalabad,Silver,Mobile App,2022-02-11
CUST01973,50,Male,Islamabad,Bronze,In-Store,2019-06-03
CUST01974,55,Female,Faisalabad,Platinum,In-Store,2020-03-10
CUST01975,18,Female,Islamabad,Bronze,Online,2024-02-07
CUST01976,45,Other,Rawalpindi,Silver,Mobile App,2017-02-17
CUST01977,41,Female,Bahawalpur,Bronze,In-Store,2017-12-22
CUST01978,21,Female,Faisalabad,Bronze,In-Store,2017-12-10
CUST01979,24,Male,Karachi,Bronze,Online,2018-04-08
CUST01980,35,Male,Peshawar,Bronze,Online,2015-03-03
CUST01981,20,Female,Lahore,Gold,Mobile App,2015-02-01
CUST01982,27,Other,Lahore,Bronze,In-Store,2017-10-25
CUST01983,31,Male,Sialkot,Gold,Online,2025-12-08
CUST01984,45,Male,Lahore,Platinum,Mobile App,2021-02-25
CUST01985,28,Male,Multan,Silver,In-Store,2024-01-04
CUST01986,32,Male,Gujranwala,Gold,In-Store,2024-03-28
CUST01987,51,Female,Lahore,Silver,Online,2017-12-18
CUST01988,18,Male,Rawalpindi,Silver,Online,2022-08-21
CUST01989,40,Male,Multan,Bronze,Mobile App,2021-10-06
CUST01990,43,Male,Peshawar,Silver,In-Store,2025-05-24
CUST01991,43,Female,Abbottabad,Bronze,In-Store,2015-03-02
CUST01992,31,Female,Sukkur,Bronze,In-Store,2025-12-07
CUST01993,24,Male,Lahore,Bronze,Online,2019-03-07
CUST01994,57,Female,Faisalabad,Silver,In-Store,2017-12-31
CUST01995,26,Female,Karachi,Bronze,Online,2020-11-01
CUST01996,23,Male,Karachi,Gold,In-Store,2022-02-28
CUST01997,38,Male,Islamabad,Silver,In-Store,2020-03-29
CUST01998,28,Male,Islamabad,Gold,In-Store,2023-02-22
CUST01999,51,Male,Multan,Silver,Online,2018-09-18
CUST02000,34,Male,Peshawar,Gold,In-Store,2015-07-26
CUST02001,53,Male,Islamabad,Gold,In-Store,2021-01-16
CUST02002,43,Male,Sukkur,Silver,Online,2020-08-06
CUST02003,32,Male,Hyderabad,Bronze,Mobile App,2019-06-10
CUST02004,52,Female,Quetta,Gold,Mobile App,2023-07-05
CUST02005,29,Female,Islamabad,Platinum,Mobile App,2024-05-19
CUST02006,33,Male,Lahore,Bronze,Online,2020-02-27
CUST02007,44,Male,Karachi,Gold,Online,2017-08-26
CUST02008,40,Female,Lahore,Bronze,Online,2019-07-28
CUST02009,29,Male,Sargodha,Platinum,In-Store,2023-01-19
CUST02010,18,Male,Rawalpindi,Gold,In-Store,2021-01-15
CUST02011,37,Male,Rawalpindi,Platinum,Online,2023-10-02
CUST02012,28,Male,Rawalpindi,Bronze,Online,2016-03-09
CUST02013,38,Male,Peshawar,Bronze,Online,2025-06-08
CUST02014,32,Female,Bahawalpur,Silver,Mobile App,2015-10-26
CUST02015,28,Female,Karachi,Bronze,In-Store,2022-05-12
CUST02016,34,Female,Gujranwala,Bronze,Mobile App,2015-02-12
CUST02017,37,Female,Rawalpindi,Bronze,In-Store,2019-07-26
CUST02018,47,Male,Lahore,Bronze,In-Store,2019-07-18
CUST02019,43,Female,Faisalabad,Bronze,In-Store,2020-06-11
CUST02020,65,Other,Faisalabad,Bronze,Mobile App,2020-01-24
CUST02021,39,Female,Karachi,Silver,Mobile App,2015-10-31
CUST02022,29,Female,Karachi,Bronze,In-Store,2025-05-28
CUST02023,35,Female,Multan,Silver,Online,2021-04-05
CUST02024,45,Male,Quetta,Silver,In-Store,2025-01-07
CUST02025,51,Male,Multan,Bronze,Mobile App,2016-09-27
CUST02026,55,Female,Islamabad,Bronze,Mobile App,2019-03-10
CUST02027,24,Female,Faisalabad,Platinum,In-Store,2017-11-08
CUST02028,54,Male,Bahawalpur,Bronze,In-Store,2025-08-31
CUST02029,37,Male,Bahawalpur,Platinum,In-Store,2020-04-10
CUST02030,25,Male,Lahore,Bronze,Mobile App,2016-09-27
CUST02031,35,Male,Karachi,Bronze,Online,2020-04-12
CUST02032,53,Male,Peshawar,Gold,In-Store,2017-08-11
CUST02033,43,Male,Lahore,Silver,Online,2021-06-03
CUST02034,22,Male,Gujranwala,Gold,In-Store,2020-09-16
CUST02035,22,Female,Lahore,Silver,Online,2023-07-07
CUST02036,21,Male,Karachi,Platinum,Online,2019-02-08
CUST02037,28,Female,Gujranwala,Bronze,Online,2017-05-06
CUST02038,39,Male,Lahore,Bronze,In-Store,2020-11-01
CUST02039,23,Male,Karachi,Bronze,Mobile App,2019-03-18
CUST02040,32,Female,Gujranwala,Silver,Mobile App,2015-01-23
CUST02041,56,Other,Karachi,Bronze,In-Store,2018-12-22
CUST02042,59,Female,Rawalpindi,Gold,Online,2022-06-07
CUST02043,58,Female,Islamabad,Bronze,In-Store,2022-10-13
CUST02044,18,Male,Karachi,Bronze,In-Store,2018-01-09
CUST02045,59,Male,Karachi,Bronze,In-Store,2022-09-13
CUST02046,39,Female,Karachi,Platinum,In-Store,2018-05-21
CUST02047,39,Female,Rawalpindi,Gold,Online,2015-01-09
CUST02048,51,Male,Sargodha,Bronze,In-Store,2025-01-13
CUST02049,47,Male,Quetta,Silver,In-Store,2015-01-31
CUST02050,18,Female,Quetta,Silver,Online,2024-10-02
CUST02051,30,Male,Peshawar,Platinum,In-Store,2016-04-15
CUST02052,33,Female,Sialkot,Bronze,Mobile App,2019-06-21
CUST02053,20,Male,Faisalabad,Bronze,Online,2021-06-05
CUST02054,50,Male,Abbottabad,Bronze,Online,2019-02-22
CUST02055,56,Male,Multan,Platinum,In-Store,2017-09-03
CUST02056,37,Male,Peshawar,Platinum,In-Store,2023-09-10
CUST02057,41,Female,Karachi,Bronze,Mobile App,2019-09-01
CUST02058,37,Male,Sialkot,Silver,In-Store,2023-01-11
CUST02059,39,Female,Islamabad,Silver,Online,2015-01-01
CUST02060,52,Female,Sialkot,Bronze,In-Store,2016-07-08
CUST02061,18,Male,Hyderabad,Bronze,Online,2020-07-07
CUST02062,44,Female,Karachi,Bronze,In-Store,2019-05-25
CUST02063,38,Male,Islamabad,Gold,In-Store,2024-08-12
CUST02064,28,Male,Bahawalpur,Platinum,Mobile App,2020-06-24
CUST02065,31,Male,Karachi,Bronze,Mobile App,2024-06-18
CUST02066,61,Female,Sialkot,Bronze,In-Store,2020-03-14
CUST02067,20,Male,Islamabad,Silver,Mobile App,2021-11-17
CUST02068,35,Female,Faisalabad,Silver,In-Store,2016-02-17
CUST02069,59,Male,Bahawalpur,Bronze,Online,2018-12-28
CUST02070,21,Male,Peshawar,Bronze,Online,2021-12-09
CUST02071,32,Male,Rawalpindi,Bronze,In-Store,2018-03-25
CUST02072,38,Male,Quetta,Bronze,Online,2022-01-01
CUST02073,43,Male,Lahore,Gold,Online,2021-02-26
CUST02074,36,Male,Karachi,Silver,In-Store,2023-08-17
CUST02075,26,Male,Multan,Platinum,Mobile App,2022-07-22
CUST02076,43,Female,Hyderabad,Gold,Online,2021-08-27
CUST02077,36,Male,Quetta,Silver,Online,2015-12-16
CUST02078,46,Female,Faisalabad,Gold,In-Store,2015-06-28
CUST02079,50,Female,Karachi,Bronze,In-Store,2021-11-25
CUST02080,18,Female,Karachi,Silver,Online,2017-09-08
CUST02081,51,Male,Lahore,Platinum,Online,2022-04-14
CUST02082,34,Male,Sargodha,Silver,Online,2020-11-22
CUST02083,48,Male,Rawalpindi,Silver,In-Store,2017-10-04
CUST02084,44,Male,Gujranwala,Silver,Online,2019-07-27
CUST02085,62,Female,Karachi,Bronze,Mobile App,2019-05-03
CUST02086,38,Female,Rawalpindi,Bronze,Online,2021-09-22
CUST02087,32,Male,Lahore,Bronze,In-Store,2017-06-12
CUST02088,31,Male,Sargodha,Bronze,Online,2015-10-14
CUST02089,24,Female,Lahore,Gold,In-Store,2018-10-21
CUST02090,48,Male,Karachi,Silver,In-Store,2018-05-21
CUST02091,23,Female,Lahore,Gold,Mobile App,2020-06-05
CUST02092,48,Female,Karachi,Silver,Mobile App,2017-05-22
CUST02093,35,Female,Islamabad,Gold,Online,2018-11-01
CUST02094,18,Male,Abbottabad,Bronze,In-Store,2021-06-05
CUST02095,57,Male,Bahawalpur,Bronze,In-Store,2017-02-13
CUST02096,18,Female,Multan,Bronze,In-Store,2016-05-10
CUST02097,36,Male,Hyderabad,Bronze,In-Store,2025-10-02
CUST02098,41,Female,Islamabad,Gold,In-Store,2018-09-25
CUST02099,18,Male,Sukkur,Silver,Online,2020-05-02
CUST02100,43,Male,Lahore,Platinum,In-Store,2024-05-05
CUST02101,29,Male,Islamabad,Bronze,In-Store,2021-02-21
CUST02102,34,Female,Karachi,Platinum,Mobile App,2022-10-10
CUST02103,55,Male,Sargodha,Gold,Online,2020-01-25
CUST02104,39,Male,Islamabad,Gold,Online,2019-11-22
CUST02105,33,Male,Lahore,Silver,In-Store,2021-02-22
CUST02106,35,Female,Lahore,Bronze,Mobile App,2020-07-11
CUST02107,61,Female,Rawalpindi,Gold,Online,2015-07-06
CUST02108,43,Male,Faisalabad,Platinum,In-Store,2015-03-03
CUST02109,26,Male,Peshawar,Bronze,Online,2015-02-04
CUST02110,31,Female,Gujranwala,Silver,In-Store,2023-12-15
CUST02111,22,Female,Quetta,Bronze,Mobile App,2022-12-26
CUST02112,32,Male,Faisalabad,Silver,In-Store,2018-06-27
CUST02113,58,Male,Faisalabad,Silver,Online,2024-07-30
CUST02114,35,Female,Abbottabad,Bronze,Online,2017-09-24
CUST02115,20,Female,Rawalpindi,Bronze,In-Store,2020-11-11
CUST02116,43,Male,Islamabad,Bronze,Mobile App,2018-07-09
CUST02117,32,Male,Peshawar,Bronze,In-Store,2022-09-11
CUST02118,45,Female,Peshawar,Bronze,Online,2017-03-12
CUST02119,34,Male,Sargodha,Bronze,Online,2018-01-14
CUST02120,56,Female,Islamabad,Silver,In-Store,2023-12-28
CUST02121,26,Female,Faisalabad,Silver,In-Store,2015-03-17
CUST02122,22,Male,Multan,Bronze,In-Store,2015-08-21
CUST02123,50,Male,Quetta,Bronze,Online,2017-12-22
CUST02124,18,Male,Karachi,Bronze,In-Store,2020-03-20
CUST02125,35,Female,Bahawalpur,Bronze,In-Store,2021-01-19
CUST02126,48,Female,Lahore,Bronze,In-Store,2022-03-23
CUST02127,18,Female,Lahore,Bronze,In-Store,2022-08-26
CUST02128,38,Female,Quetta,Bronze,In-Store,2015-07-22
CUST02129,18,Female,Lahore,Silver,In-Store,2020-03-27
CUST02130,18,Female,Karachi,Bronze,In-Store,2020-10-10
CUST02131,24,Male,Sargodha,Silver,Online,2024-06-16
CUST02132,35,Female,Peshawar,Gold,In-Store,2019-06-17
CUST02133,28,Male,Sargodha,Bronze,In-Store,2023-09-17
CUST02134,52,Female,Karachi,Bronze,In-Store,2022-12-24
CUST02135,39,Male,Karachi,Silver,In-Store,2019-10-12
CUST02136,31,Female,Lahore,Bronze,In-Store,2024-09-26
CUST02137,20,Male,Karachi,Silver,Online,2016-01-30
CUST02138,40,Male,Rawalpindi,Silver,Online,2015-05-14
CUST02139,64,Female,Sargodha,Platinum,In-Store,2022-03-19
CUST02140,28,Female,Islamabad,Platinum,In-Store,2017-12-14
CUST02141,30,Female,Quetta,Bronze,Online,2018-01-02
CUST02142,24,Male,Peshawar,Gold,In-Store,2022-02-17
CUST02143,53,Female,Karachi,Bronze,Mobile App,2020-11-30
CUST02144,50,Female,Lahore,Silver,In-Store,2025-07-09
CUST02145,32,Male,Peshawar,Silver,Online,2019-04-10
CUST02146,30,Female,Karachi,Bronze,In-Store,2025-06-23
CUST02147,25,Male,Rawalpindi,Bronze,Online,2025-05-23
CUST02148,34,Female,Peshawar,Gold,In-Store,2025-12-17
CUST02149,51,Male,Islamabad,Bronze,Online,2021-10-02
CUST02150,38,Female,Islamabad,Silver,Mobile App,2024-05-06
CUST02151,54,Female,Quetta,Platinum,In-Store,2015-06-21
CUST02152,28,Male,Rawalpindi,Bronze,Online,2016-04-19
CUST02153,18,Male,Faisalabad,Bronze,In-Store,2017-01-21
CUST02154,71,Male,Lahore,Bronze,In-Store,2023-11-29
CUST02155,40,Male,Gujranwala,Bronze,In-Store,2025-08-11
CUST02156,48,Female,Multan,Bronze,Online,2016-10-25
CUST02157,27,Female,Abbottabad,Silver,Mobile App,2017-04-17
CUST02158,20,Male,Sialkot,Silver,Online,2020-08-10
CUST02159,40,Male,Multan,Gold,Online,2018-09-29
CUST02160,18,Male,Multan,Bronze,In-Store,2021-04-18
CUST02161,34,Female,Islamabad,Silver,In-Store,2025-09-05
CUST02162,51,Male,Rawalpindi,Gold,Online,2021-11-21
CUST02163,43,Female,Peshawar,Silver,In-Store,2024-08-23
CUST02164,41,Female,Faisalabad,Silver,Mobile App,2016-05-16
CUST02165,60,Male,Sargodha,Silver,Mobile App,2017-05-24
CUST02166,42,Male,Faisalabad,Gold,In-Store,2023-05-18
CUST02167,18,Female,Karachi,Bronze,In-Store,2017-04-24
CUST02168,36,Female,Karachi,Bronze,In-Store,2015-10-09
CUST02169,63,Male,Karachi,Bronze,In-Store,2021-08-08
CUST02170,33,Male,Bahawalpur,Silver,In-Store,2025-07-16
CUST02171,62,Female,Islamabad,Silver,In-Store,2023-08-14
CUST02172,51,Male,Hyderabad,Silver,Online,2020-09-04
CUST02173,32,Male,Rawalpindi,Bronze,In-Store,2022-06-25
CUST02174,23,Male,Bahawalpur,Platinum,Mobile App,2018-07-31
CUST02175,42,Male,Rawalpindi,Bronze,Online,2020-05-16
CUST02176,54,Female,Hyderabad,Bronze,Online,2017-03-06
CUST02177,18,Female,Peshawar,Silver,In-Store,2021-08-04
CUST02178,39,Female,Lahore,Bronze,In-Store,2025-03-01
CUST02179,18,Male,Multan,Platinum,In-Store,2017-11-26
CUST02180,33,Male,Lahore,Silver,Mobile App,2022-11-10
CUST02181,18,Male,Lahore,Bronze,Online,2018-08-30
CUST02182,45,Male,Islamabad,Bronze,In-Store,2021-02-13
CUST02183,29,Female,Lahore,Bronze,In-Store,2020-02-11
CUST02184,53,Male,Faisalabad,Silver,In-Store,2022-12-15
CUST02185,30,Male,Peshawar,Silver,In-Store,2015-11-20
CUST02186,29,Male,Abbottabad,Bronze,Mobile App,2024-07-05
CUST02187,18,Male,Rawalpindi,Silver,Online,2017-02-05
CUST02188,43,Female,Sialkot,Bronze,In-Store,2020-03-09
CUST02189,44,Other,Faisalabad,Bronze,In-Store,2019-04-18
CUST02190,50,Female,Rawalpindi,Bronze,In-Store,2025-08-01
CUST02191,46,Male,Rawalpindi,Bronze,In-Store,2020-07-15
CUST02192,43,Male,Sukkur,Platinum,Online,2017-07-10
CUST02193,45,Female,Karachi,Silver,Online,2024-02-25
CUST02194,47,Female,Lahore,Platinum,Online,2023-08-12
CUST02195,49,Female,Quetta,Silver,Online,2024-05-21
CUST02196,18,Male,Lahore,Bronze,Online,2021-12-28
CUST02197,31,Female,Karachi,Bronze,Online,2020-03-12
CUST02198,18,Male,Lahore,Silver,Mobile App,2025-12-31
CUST02199,42,Male,Karachi,Bronze,In-Store,2023-04-15
CUST02200,59,Female,Lahore,Silver,In-Store,2024-05-22
CUST02201,49,Female,Islamabad,Gold,Online,2025-09-03
CUST02202,30,Male,Sargodha,Bronze,In-Store,2025-11-13
CUST02203,44,Female,Gujranwala,Gold,In-Store,2016-09-11
CUST02204,42,Male,Karachi,Platinum,Online,2022-08-20
CUST02205,41,Male,Karachi,Bronze,Online,2024-05-09
CUST02206,21,Female,Abbottabad,Silver,In-Store,2021-04-29
CUST02207,55,Female,Peshawar,Bronze,Online,2025-09-18
CUST02208,22,Male,Multan,Bronze,In-Store,2019-11-29
CUST02209,33,Female,Multan,Bronze,In-Store,2024-12-09
CUST02210,50,Male,Karachi,Bronze,Mobile App,2019-09-22
CUST02211,33,Female,Lahore,Gold,In-Store,2021-10-17
CUST02212,39,Other,Rawalpindi,Gold,In-Store,2022-11-19
CUST02213,39,Female,Rawalpindi,Bronze,In-Store,2025-09-15
CUST02214,38,Female,Abbottabad,Bronze,Mobile App,2016-09-04
CUST02215,39,Male,Karachi,Gold,In-Store,2025-12-02
CUST02216,40,Female,Karachi,Gold,In-Store,2017-12-19
CUST02217,38,Female,Bahawalpur,Bronze,In-Store,2021-05-08
CUST02218,26,Male,Sukkur,Gold,In-Store,2019-10-17
CUST02219,18,Male,Lahore,Gold,In-Store,2015-02-24
CUST02220,50,Male,Islamabad,Bronze,In-Store,2024-04-26
CUST02221,51,Female,Multan,Silver,In-Store,2017-04-24
CUST02222,42,Male,Lahore,Bronze,Mobile App,2015-03-15
CUST02223,42,Female,Sukkur,Bronze,In-Store,2017-10-03
CUST02224,26,Male,Lahore,Bronze,Online,2016-11-18
CUST02225,18,Other,Karachi,Bronze,Mobile App,2020-12-09
CUST02226,34,Male,Faisalabad,Gold,Online,2024-06-03
CUST02227,18,Female,Quetta,Silver,Mobile App,2018-02-18
CUST02228,40,Female,Sargodha,Gold,Online,2020-08-10
CUST02229,54,Female,Multan,Silver,In-Store,2018-07-26
CUST02230,29,Male,Karachi,Silver,In-Store,2019-06-11
CUST02231,30,Female,Peshawar,Silver,In-Store,2017-04-27
CUST02232,24,Male,Karachi,Bronze,Online,2015-05-31
CUST02233,38,Female,Lahore,Bronze,In-Store,2016-12-03
CUST02234,37,Male,Lahore,Bronze,In-Store,2021-06-02
CUST02235,24,Male,Karachi,Silver,Online,2019-01-09
CUST02236,49,Female,Islamabad,Gold,In-Store,2022-05-15
CUST02237,73,Female,Sialkot,Bronze,Mobile App,2018-08-08
CUST02238,53,Female,Karachi,Bronze,Online,2016-05-31
CUST02239,36,Female,Faisalabad,Gold,Online,2019-04-22
CUST02240,36,Male,Lahore,Bronze,In-Store,2022-04-03
CUST02241,31,Female,Faisalabad,Bronze,In-Store,2017-05-25
CUST02242,31,Male,Faisalabad,Bronze,Online,2025-06-29
CUST02243,50,Male,Lahore,Bronze,Online,2023-12-25
CUST02244,51,Male,Hyderabad,Bronze,Online,2021-01-14
CUST02245,22,Male,Faisalabad,Silver,Online,2024-12-19
CUST02246,42,Male,Abbottabad,Bronze,In-Store,2017-06-21
CUST02247,52,Male,Abbottabad,Gold,Online,2024-05-15
CUST02248,33,Male,Lahore,Silver,Online,2023-06-24
CUST02249,35,Female,Sukkur,Bronze,In-Store,2023-05-02
CUST02250,47,Male,Quetta,Platinum,In-Store,2016-08-24
CUST02251,47,Female,Rawalpindi,Platinum,In-Store,2022-11-13
CUST02252,43,Female,Gujranwala,Platinum,Online,2017-03-11
CUST02253,41,Female,Rawalpindi,Bronze,Mobile App,2022-10-16
CUST02254,43,Male,Faisalabad,Silver,Mobile App,2023-03-06
CUST02255,34,Male,Islamabad,Silver,In-Store,2018-09-26
CUST02256,23,Male,Hyderabad,Bronze,Online,2024-07-25
CUST02257,18,Male,Bahawalpur,Silver,Online,2015-11-25
CUST02258,45,Male,Karachi,Silver,Online,2018-05-31
CUST02259,39,Male,Multan,Bronze,In-Store,2022-10-21
CUST02260,43,Female,Karachi,Silver,In-Store,2021-01-30
CUST02261,27,Female,Sukkur,Platinum,In-Store,2024-01-24
CUST02262,39,Male,Lahore,Silver,Online,2021-03-11
CUST02263,39,Male,Karachi,Platinum,Online,2022-01-15
CUST02264,54,Female,Sialkot,Bronze,Online,2023-02-21
CUST02265,49,Female,Peshawar,Silver,In-Store,2025-03-28
CUST02266,28,Female,Rawalpindi,Silver,Online,2016-11-05
CUST02267,44,Female,Multan,Bronze,Mobile App,2022-09-28
CUST02268,28,Female,Sialkot,Bronze,In-Store,2015-11-20
CUST02269,18,Male,Lahore,Bronze,Mobile App,2019-07-05
CUST02270,60,Male,Lahore,Silver,In-Store,2023-01-21
CUST02271,33,Male,Rawalpindi,Bronze,Mobile App,2022-02-27
CUST02272,51,Male,Peshawar,Bronze,Mobile App,2025-06-08
CUST02273,29,Female,Multan,Gold,Mobile App,2022-09-26
CUST02274,27,Female,Faisalabad,Gold,In-Store,2025-07-07
CUST02275,30,Female,Peshawar,Gold,Mobile App,2023-07-07
CUST02276,41,Male,Karachi,Silver,In-Store,2024-01-19
CUST02277,40,Female,Islamabad,Silver,In-Store,2025-02-02
CUST02278,44,Male,Multan,Silver,In-Store,2025-02-21
CUST02279,31,Male,Islamabad,Gold,Online,2015-08-13
CUST02280,38,Female,Sargodha,Silver,In-Store,2017-08-17
CUST02281,27,Male,Sargodha,Bronze,In-Store,2019-08-23
CUST02282,57,Male,Islamabad,Bronze,Online,2015-04-23
CUST02283,20,Male,Lahore,Silver,Online,2024-07-01
CUST02284,27,Male,Lahore,Silver,In-Store,2016-12-29
CUST02285,32,Male,Rawalpindi,Platinum,In-Store,2016-03-04
CUST02286,69,Female,Sargodha,Bronze,In-Store,2021-09-02
CUST02287,47,Male,Lahore,Gold,Online,2019-09-22
CUST02288,26,Male,Islamabad,Gold,Online,2020-10-18
CUST02289,48,Male,Faisalabad,Gold,In-Store,2015-11-27
CUST02290,44,Male,Multan,Silver,In-Store,2025-08-14
CUST02291,41,Female,Peshawar,Gold,In-Store,2022-01-07
CUST02292,47,Female,Quetta,Gold,In-Store,2016-02-18
CUST02293,38,Female,Gujranwala,Gold,In-Store,2024-02-08
CUST02294,40,Female,Faisalabad,Silver,In-Store,2017-05-15
CUST02295,18,Female,Karachi,Bronze,Mobile App,2015-06-01
CUST02296,56,Male,Peshawar,Silver,In-Store,2015-03-09
CUST02297,32,Female,Multan,Silver,In-Store,2015-07-26
CUST02298,21,Male,Lahore,Platinum,Online,2017-09-18
CUST02299,31,Male,Hyderabad,Silver,In-Store,2018-01-22
CUST02300,31,Female,Sialkot,Gold,In-Store,2019-06-04
CUST02301,27,Female,Rawalpindi,Silver,In-Store,2024-02-15
CUST02302,48,Male,Abbottabad,Silver,In-Store,2019-01-24
CUST02303,50,Female,Peshawar,Platinum,Mobile App,2024-05-22
CUST02304,18,Female,Bahawalpur,Bronze,Mobile App,2015-07-12
CUST02305,31,Male,Quetta,Gold,In-Store,2025-12-24
CUST02306,32,Female,Quetta,Gold,In-Store,2021-05-14
CUST02307,35,Female,Lahore,Platinum,In-Store,2021-03-09
CUST02308,60,Female,Rawalpindi,Bronze,In-Store,2018-01-18
CUST02309,27,Female,Peshawar,Gold,In-Store,2023-12-04
CUST02310,58,Male,Hyderabad,Bronze,In-Store,2015-08-19
CUST02311,36,Female,Bahawalpur,Bronze,Online,2021-06-23
CUST02312,58,Male,Karachi,Bronze,In-Store,2019-05-24
CUST02313,33,Female,Quetta,Bronze,Online,2020-07-07
CUST02314,32,Other,Lahore,Bronze,Mobile App,2025-03-19
CUST02315,37,Female,Quetta,Platinum,Mobile App,2022-04-29
CUST02316,54,Male,Islamabad,Silver,In-Store,2025-01-23
CUST02317,40,Male,Multan,Silver,In-Store,2016-03-15
CUST02318,40,Male,Faisalabad,Gold,Mobile App,2017-04-01
CUST02319,46,Male,Sukkur,Gold,Mobile App,2020-04-01
CUST02320,26,Other,Peshawar,Platinum,Online,2017-01-07
CUST02321,42,Male,Lahore,Gold,In-Store,2024-11-30
CUST02322,29,Female,Multan,Gold,In-Store,2022-03-27
CUST02323,57,Male,Peshawar,Bronze,In-Store,2021-05-27
CUST02324,43,Female,Islamabad,Silver,In-Store,2024-10-22
CUST02325,47,Female,Lahore,Bronze,In-Store,2018-07-28
CUST02326,18,Female,Bahawalpur,Bronze,Online,2020-11-27
CUST02327,47,Female,Karachi,Bronze,Online,2021-07-21
CUST02328,35,Male,Karachi,Silver,Online,2021-06-22
CUST02329,19,Male,Multan,Platinum,Mobile App,2020-07-12
CUST02330,39,Female,Islamabad,Silver,Online,2021-08-18
CUST02331,18,Male,Faisalabad,Gold,In-Store,2024-09-09
CUST02332,45,Female,Lahore,Bronze,Online,2022-03-15
CUST02333,56,Male,Islamabad,Bronze,In-Store,2025-01-17
CUST02334,18,Male,Rawalpindi,Gold,In-Store,2024-12-27
CUST02335,37,Female,Faisalabad,Bronze,In-Store,2022-01-25
CUST02336,35,Female,Karachi,Silver,Mobile App,2022-02-15
CUST02337,18,Female,Rawalpindi,Bronze,In-Store,2021-11-14
CUST02338,49,Male,Peshawar,Bronze,In-Store,2016-05-15
CUST02339,46,Male,Quetta,Silver,Online,2021-07-11
CUST02340,64,Male,Lahore,Silver,Mobile App,2025-02-14
CUST02341,44,Female,Faisalabad,Bronze,Online,2022-10-29
CUST02342,26,Female,Islamabad,Gold,In-Store,2019-07-05
CUST02343,44,Female,Karachi,Bronze,Mobile App,2018-09-17
CUST02344,54,Female,Rawalpindi,Silver,In-Store,2015-01-31
CUST02345,31,Male,Peshawar,Silver,In-Store,2021-07-19
CUST02346,49,Male,Sargodha,Silver,In-Store,2021-08-12
CUST02347,18,Male,Karachi,Silver,In-Store,2021-09-07
CUST02348,57,Male,Rawalpindi,Bronze,Online,2024-08-20
CUST02349,48,Other,Sargodha,Silver,Online,2020-09-05
CUST02350,18,Male,Rawalpindi,Bronze,Online,2022-01-21
CUST02351,42,Female,Sukkur,Bronze,In-Store,2020-10-23
