store_id,sku_id,sku_name,category,stock_on_hand,reorder_point,safety_stock,forecast_total_demand,forecast_average_daily_demand,forecast_demand_std,days_of_forecast_coverage,demand_variability_ratio,stockout_risk_flag,overstock_risk_flag,demand_volatility_flag,inventory_status,replenishment_priority,recommended_order_quantity
ST07,SKU02565,PrimeCare Frozen Vegetables 100g,Frozen Foods,0.0,0.0,0.0,12.865533333333335,12.865533333333335,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13
ST07,SKU02849,GoldenHarvest Laundry Small,Home Care,0.0,0.0,0.0,5.065333333333334,5.065333333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST07,SKU03116,FamilyChoice First Aid 500ml,Health & Wellness,0.0,0.0,0.0,18.124185714285712,0.5492177489177489,3.155015765248602,0.0,5.744562646538029,1,0,1,STOCKOUT,URGENT,19
ST07,SKU03247,SunriseFoods Air Fresheners 2kg,Home Care,0.0,0.0,0.0,12.100266666666668,12.100266666666668,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13
ST07,SKU03325,SmartBuy Eggs 1kg,Dairy & Bakery,0.0,0.0,0.0,9.921666666666669,9.921666666666669,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST07,SKU03419,EliteHome Men's Wear 500g,Apparel & Footwear,0.0,0.0,0.0,17.823473015873017,17.823473015873017,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18
ST07,SKU03490,CityFresh First Aid 250g,Health & Wellness,0.0,0.0,0.0,4.7383285714285694,4.7383285714285694,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST07,SKU03569,CrispKing Batteries Small,Electronics & Accessories,0.0,0.0,0.0,27.32828571428571,27.32828571428571,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,28
ST07,SKU03756,GreenValley Kids Wear Medium,Apparel & Footwear,0.0,0.0,0.0,7.852907936507938,7.852907936507938,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST07,SKU04224,GoldenHarvest Women's Wear Medium,Apparel & Footwear,0.0,0.0,0.0,11.220109523809526,11.220109523809526,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST07,SKU04358,NutriPlus First Aid 100g,Health & Wellness,0.0,0.0,0.0,20.4288,20.4288,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST07,SKU04444,PureLife Mobile Accessories 100g,Electronics & Accessories,0.0,0.0,0.0,20.801690476190483,20.801690476190483,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST07,SKU04493,SparkleClean Writing Instruments Family Pack,Stationery & Office,0.0,0.0,0.0,8.009333333333332,8.009333333333332,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST07,SKU04793,CityFresh Home Decor Pack of 12,Home & Kitchen,0.0,0.0,0.0,7.961366666666668,7.961366666666668,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST08,SKU00096,PrimeCare Juices 250g,Beverages,0.0,0.0,0.0,8.028333333333334,8.028333333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST08,SKU00286,PurePlus Energy Drinks Medium,Beverages,0.0,0.0,0.0,4.0052666666666665,4.0052666666666665,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST08,SKU00326,GreenValley Kids Wear 500ml,Apparel & Footwear,0.0,0.0,0.0,2.998,2.998,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3
ST08,SKU00422,GreenValley Bath & Body Family Pack,Personal Care,0.0,0.0,0.0,4.959066666666668,4.959066666666668,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST08,SKU00520,CleanWave Coffee Pack of 6,Beverages,0.0,0.0,0.0,29.8679619047619,29.8679619047619,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,30
ST08,SKU00668,CrispKing Energy Drinks 1L,Beverages,0.0,0.0,0.0,48.32391428571427,48.32391428571427,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,49
ST08,SKU00843,SmartBuy Candy 250ml,Snacks & Confectionery,0.0,0.0,0.0,12.056266666666666,2.4112533333333332,3.5956654356785385,0.0,1.4912018517390149,1,0,1,STOCKOUT,URGENT,13
ST08,SKU01091,NutriPlus Ice Cream 250ml,Frozen Foods,0.0,0.0,0.0,11.157085714285714,11.157085714285714,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST08,SKU01233,DailyBest Bath & Body Family Pack,Personal Care,0.0,0.0,0.0,5.089666666666668,5.089666666666668,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST08,SKU01298,FamilyChoice Office Supplies Large,Stationery & Office,0.0,0.0,0.0,13.909,13.909,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST08,SKU01580,PureLife Juices 2L,Beverages,0.0,0.0,0.0,2.055428571428572,2.055428571428572,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3
ST08,SKU01607,NovaFresh Oral Care 500ml,Personal Care,0.0,0.0,0.0,7.9876,7.9876,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST08,SKU01791,FreshFarm Coffee 2kg,Beverages,0.0,0.0,0.0,28.44191904761904,5.688383809523808,12.71961288020445,0.0,2.2360679774997894,1,0,1,STOCKOUT,URGENT,29
ST08,SKU01930,PrimeCare Juices 1kg,Beverages,0.0,0.0,0.0,5.15,5.15,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST08,SKU01937,BasicNeeds Batteries Family Pack,Electronics & Accessories,0.0,0.0,0.0,9.11239523809524,9.11239523809524,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST08,SKU02099,CityFresh Bottled Water Pack of 12,Beverages,0.0,0.0,0.0,9.229066666666668,9.229066666666668,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST08,SKU02148,SmartBuy Dishwashing 500ml,Home Care,0.0,0.0,0.0,8.085685714285715,8.085685714285715,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST08,SKU02207,CityFresh Hair Care Medium,Personal Care,0.0,0.0,0.0,19.7062,19.7062,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,20
ST08,SKU02306,ZestyCo Dishwashing 250ml,Home Care,0.0,0.0,0.0,15.966,15.966,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,16
ST08,SKU02563,CleanWave Writing Instruments 2kg,Stationery & Office,0.0,0.0,0.0,10.973999999999998,10.973999999999998,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST08,SKU02729,GoldenHarvest Home Decor 2kg,Home & Kitchen,0.0,0.0,0.0,8.291766666666666,8.291766666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST08,SKU02737,BasicNeeds Notebooks 1kg,Stationery & Office,0.0,0.0,0.0,7.042933333333332,7.042933333333332,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST08,SKU02916,SparkleClean Ice Cream 250ml,Frozen Foods,0.0,0.0,0.0,21.843242857142855,21.843242857142855,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,22
ST08,SKU03270,UrbanBite Cheese Small,Dairy & Bakery,0.0,0.0,0.0,30.19256825396825,30.19256825396825,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,31
ST08,SKU03343,SoftTouch Oral Care 1L,Personal Care,0.0,0.0,0.0,9.008666666666668,9.008666666666668,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST08,SKU03472,HomeStyle Chocolates 1kg,Snacks & Confectionery,0.0,0.0,0.0,10.063333333333333,10.063333333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST08,SKU03598,CleanWave Notebooks Family Pack,Stationery & Office,0.0,0.0,0.0,4.001666666666667,4.001666666666667,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST08,SKU03739,NatureBlend Tea 1L,Beverages,0.0,0.0,0.0,9.169390476190475,9.169390476190475,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST08,SKU03867,GoldenHarvest Butter & Ghee 500ml,Dairy & Bakery,0.0,0.0,0.0,11.22369523809524,11.22369523809524,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST08,SKU03981,GreenValley Flour & Atta Family Pack,Grocery,0.0,0.0,0.0,6.295228571428571,6.295228571428571,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST08,SKU04035,ValueChoice Sugar & Salt 250g,Grocery,0.0,0.0,0.0,11.086961904761903,11.086961904761903,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST08,SKU04198,QuickBite Juices 2L,Beverages,0.0,0.0,0.0,38.203209523809534,38.203209523809534,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,39
ST08,SKU04503,UrbanBite Yogurt Medium,Dairy & Bakery,0.0,0.0,0.0,6.869333333333333,0.2747733333333333,1.3738666666666666,0.0,5.0,1,0,1,STOCKOUT,URGENT,7
ST08,SKU04536,FamilyChoice Mobile Accessories 500g,Electronics & Accessories,0.0,0.0,0.0,22.44405238095238,22.44405238095238,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,23
ST08,SKU04656,ZestyCo Men's Wear Pack of 12,Apparel & Footwear,0.0,0.0,0.0,13.054904761904764,13.054904761904764,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST08,SKU04705,ValueChoice Flour & Atta Pack of 12,Grocery,0.0,0.0,0.0,5.012266666666666,5.012266666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST08,SKU04822,HealthFirst Hair Care Family Pack,Personal Care,0.0,0.0,0.0,14.960066666666666,14.960066666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,15
ST09,SKU00116,CrispKing Ready Meals Large,Frozen Foods,0.0,0.0,0.0,2.9908,2.9908,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3
ST09,SKU00641,NutriPlus Coffee Small,Beverages,0.0,0.0,0.0,25.310580952380956,25.310580952380956,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,26
ST09,SKU00643,ZestyCo Batteries 500ml,Electronics & Accessories,0.0,0.0,0.0,13.223261904761904,13.223261904761904,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST09,SKU00785,EverydayPlus Pest Control 2L,Home Care,0.0,0.0,0.0,8.959,8.959,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST09,SKU00830,TrueTaste Ice Cream Medium,Frozen Foods,0.0,0.0,0.0,14.181,14.181,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,15
ST09,SKU00942,FreshFarm Pest Control 1kg,Home Care,0.0,0.0,0.0,25.71371428571428,25.71371428571428,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,26
ST09,SKU00945,SparkleClean Cheese 1kg,Dairy & Bakery,0.0,0.0,0.0,10.988366666666666,10.988366666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST09,SKU01106,HealthFirst Soft Drinks Pack of 12,Beverages,0.0,0.0,0.0,8.924333333333331,8.924333333333331,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST09,SKU01263,BasicNeeds Milk Pack of 12,Dairy & Bakery,0.0,0.0,0.0,12.008333333333336,12.008333333333336,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13
ST09,SKU01296,DailyBest Spices & Seasoning 2kg,Grocery,0.0,0.0,0.0,22.02461904761904,22.02461904761904,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,23
ST09,SKU01414,CityFresh Notebooks 2L,Stationery & Office,0.0,0.0,0.0,30.170204761904767,30.170204761904767,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,31
ST09,SKU01438,GreenValley Cooking Oil 100g,Grocery,0.0,87.0,38.0,10.900466666666668,10.900466666666668,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,87
ST09,SKU01855,EliteHome Women's Wear Small,Apparel & Footwear,0.0,0.0,0.0,3.015,3.015,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST09,SKU01856,EliteHome Soft Drinks 500g,Beverages,0.0,0.0,0.0,20.936865079365084,20.936865079365084,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST09,SKU02100,PurePlus Air Fresheners 250ml,Home Care,0.0,0.0,0.0,22.349,22.349,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,23
ST09,SKU02107,NatureBlend Footwear 1kg,Apparel & Footwear,0.0,0.0,0.0,6.954666666666667,6.954666666666667,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST09,SKU02199,HealthFirst Candy 250ml,Snacks & Confectionery,0.0,0.0,0.0,5.211952380952381,5.211952380952381,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST09,SKU02244,HealthFirst Biscuits & Cookies 500g,Snacks & Confectionery,0.0,0.0,0.0,7.227885714285714,7.227885714285714,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST09,SKU02350,SoftTouch Notebooks 2L,Stationery & Office,0.0,0.0,0.0,4.9954,4.9954,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST09,SKU02655,GreenValley Namkeen 500g,Snacks & Confectionery,0.0,0.0,0.0,8.112,8.112,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST09,SKU02891,PurePlus Men's Grooming 1L,Personal Care,0.0,0.0,0.0,18.24158095238095,18.24158095238095,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19
ST09,SKU02991,FreshFarm Air Fresheners Pack of 6,Home Care,0.0,0.0,0.0,6.970666666666666,6.970666666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST09,SKU03015,NutriPlus Juices Medium,Beverages,0.0,0.0,0.0,27.511728571428563,27.511728571428563,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,28
ST09,SKU03075,PrimeCare OTC Medicine Small,Health & Wellness,0.0,0.0,0.0,14.1272,14.1272,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,15
ST09,SKU03227,CleanWave Frozen Vegetables 250ml,Frozen Foods,0.0,0.0,0.0,21.2400380952381,21.2400380952381,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,22
ST09,SKU03342,DailyBest Vitamins & Supplements 2L,Health & Wellness,0.0,0.0,0.0,3.077666666666667,3.077666666666667,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST09,SKU03354,FreshFarm Chips & Crisps 250ml,Snacks & Confectionery,0.0,0.0,0.0,25.079571428571423,25.079571428571423,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,26
ST09,SKU03576,DailyBest Writing Instruments Pack of 6,Stationery & Office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,0
ST09,SKU03614,QuickBite Vitamins & Supplements 500ml,Health & Wellness,0.0,0.0,0.0,15.028708802308808,15.028708802308808,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,16
ST09,SKU03951,CityFresh Juices Family Pack,Beverages,0.0,0.0,0.0,8.436663492063493,8.436663492063493,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST09,SKU03982,BasicNeeds Writing Instruments 2L,Stationery & Office,0.0,0.0,0.0,19.700966666666663,19.700966666666663,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,20
ST09,SKU04600,ValueChoice Oral Care 1kg,Personal Care,0.0,0.0,0.0,11.146333333333336,11.146333333333336,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST09,SKU04659,CrispKing Skin Care Pack of 6,Personal Care,0.0,0.0,0.0,9.9344,9.9344,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST09,SKU04683,EverydayPlus Hair Care 250ml,Personal Care,0.0,0.0,0.0,11.962133333333334,11.962133333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST09,SKU04739,SparkleClean Men's Grooming 500ml,Personal Care,0.0,0.0,0.0,8.013333333333334,8.013333333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST09,SKU04748,SunriseFoods Ice Cream Pack of 6,Frozen Foods,0.0,0.0,0.0,11.07554285714286,11.07554285714286,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST09,SKU04978,EverydayPlus Frozen Vegetables 250g,Frozen Foods,0.0,0.0,0.0,6.097933333333334,6.097933333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST10,SKU00067,EliteHome Spices & Seasoning 250ml,Grocery,0.0,0.0,0.0,21.44749206349206,21.44749206349206,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,22
ST10,SKU00392,NatureBlend Rice & Grains 100g,Grocery,0.0,0.0,0.0,4.942999999999999,4.942999999999999,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST10,SKU00398,PremiumSelect Vitamins & Supplements Family Pack,Health & Wellness,0.0,0.0,0.0,9.045666666666667,9.045666666666667,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST10,SKU00411,TrueTaste Frozen Meat 250g,Frozen Foods,0.0,0.0,0.0,17.018333333333334,17.018333333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18
ST10,SKU00464,CityFresh Hair Care Small,Personal Care,0.0,0.0,0.0,26.004809523809524,26.004809523809524,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,27
ST10,SKU00727,PurePlus Ready Meals 100g,Frozen Foods,0.0,0.0,0.0,7.034133333333333,7.034133333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST10,SKU00785,EverydayPlus Pest Control 2L,Home Care,0.0,0.0,0.0,12.039,12.039,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13
ST10,SKU00860,FamilyChoice Frozen Vegetables Small,Frozen Foods,0.0,0.0,0.0,10.819333333333336,10.819333333333336,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST10,SKU01114,HomeStyle Footwear Large,Apparel & Footwear,0.0,0.0,0.0,26.73512698412699,26.73512698412699,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,27
ST10,SKU01209,SoftTouch Soft Drinks 2kg,Beverages,0.0,0.0,0.0,20.906346031746036,20.906346031746036,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST10,SKU01329,HomeStyle Namkeen Small,Snacks & Confectionery,0.0,0.0,0.0,10.049666666666663,10.049666666666663,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST10,SKU01382,PrimeCare Pulses & Lentils Family Pack,Grocery,0.0,0.0,0.0,23.85936666666667,23.85936666666667,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,24
ST10,SKU01391,BasicNeeds Pest Control Medium,Home Care,0.0,0.0,0.0,4.053333333333333,4.053333333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST10,SKU01393,UrbanBite Juices 250ml,Beverages,0.0,0.0,0.0,6.051999999999999,6.051999999999999,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST10,SKU01640,NovaFresh Kids Wear 100g,Apparel & Footwear,0.0,0.0,0.0,22.062298412698414,22.062298412698414,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,23
ST10,SKU01831,QuickBite Vitamins & Supplements 250ml,Health & Wellness,0.0,0.0,0.0,42.06498412698411,42.06498412698411,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,43
ST10,SKU01984,SunriseFoods Men's Grooming Large,Personal Care,0.0,0.0,0.0,6.004533333333334,6.004533333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST10,SKU02018,DailyBest Home Decor 100g,Home & Kitchen,0.0,0.0,0.0,23.9,23.9,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,24
ST10,SKU02110,GreenValley Notebooks Medium,Stationery & Office,0.0,0.0,0.0,11.456323809523814,11.456323809523814,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST10,SKU02141,PureLife Bath & Body Family Pack,Personal Care,0.0,63.0,17.0,29.40189841269841,29.40189841269841,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,63
ST10,SKU02208,SoftTouch Biscuits & Cookies Small,Snacks & Confectionery,0.0,0.0,0.0,11.990333333333332,11.990333333333332,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST10,SKU02404,CrispKing Namkeen 500ml,Snacks & Confectionery,0.0,0.0,0.0,17.50564285714286,17.50564285714286,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18
ST10,SKU02599,PremiumSelect Oral Care 250ml,Personal Care,0.0,0.0,0.0,22.015077777777787,22.015077777777787,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,23
ST10,SKU02679,MetroBrand First Aid Small,Health & Wellness,0.0,0.0,0.0,20.94165873015873,20.94165873015873,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST10,SKU03296,PrimeCare Batteries 250ml,Electronics & Accessories,0.0,0.0,0.0,8.995333333333333,8.995333333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST10,SKU03338,NovaFresh Writing Instruments 1kg,Stationery & Office,0.0,0.0,0.0,6.995333333333334,6.995333333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST10,SKU03748,SparkleClean Flour & Atta 1kg,Grocery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,0
ST10,SKU03891,MetroBrand Eggs Medium,Dairy & Bakery,0.0,0.0,0.0,2.3164571428571428,2.3164571428571428,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3
ST10,SKU03963,ZestyCo Energy Drinks Pack of 12,Beverages,0.0,0.0,0.0,14.037666666666668,14.037666666666668,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,15
ST10,SKU04167,EverydayPlus Office Supplies Pack of 12,Stationery & Office,0.0,0.0,0.0,20.775557142857146,0.6110457983193278,3.562978655547344,0.0,5.830951894845301,1,0,1,STOCKOUT,URGENT,21
ST10,SKU04450,QuickBite Small Appliances 500ml,Electronics & Accessories,0.0,0.0,0.0,3.9983333333333335,3.9983333333333335,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST10,SKU04463,NovaFresh Men's Wear 1L,Apparel & Footwear,0.0,0.0,0.0,7.009333333333333,7.009333333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST10,SKU04826,NovaFresh Men's Wear Medium,Apparel & Footwear,0.0,0.0,0.0,13.9906,13.9906,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST11,SKU00001,NutriPlus Cookware Large,Home & Kitchen,0.0,0.0,0.0,2.012,2.012,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3
ST11,SKU00022,PrimeCare Bottled Water 250ml,Beverages,0.0,0.0,0.0,10.048,10.048,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST11,SKU00086,HealthFirst Small Appliances Pack of 12,Electronics & Accessories,0.0,0.0,0.0,18.602652380952375,18.602652380952375,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19
ST11,SKU00087,NatureBlend First Aid 500g,Health & Wellness,0.0,0.0,0.0,45.93250952380953,45.93250952380953,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,46
ST11,SKU00093,ValueChoice Energy Drinks 2kg,Beverages,0.0,0.0,0.0,3.0116,3.0116,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST11,SKU00117,ZestyCo Surface Cleaners Pack of 6,Home Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,0
ST11,SKU00162,NovaFresh Small Appliances Small,Electronics & Accessories,0.0,0.0,0.0,37.53370952380952,37.53370952380952,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,38
ST11,SKU00528,BasicNeeds Bottled Water Small,Beverages,0.0,0.0,0.0,12.003333333333334,12.003333333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13
ST11,SKU00561,FreshFarm Mobile Accessories Small,Electronics & Accessories,0.0,0.0,0.0,4.998,4.998,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST11,SKU00677,EliteHome Mobile Accessories 500ml,Electronics & Accessories,0.0,0.0,0.0,18.96982857142857,18.96982857142857,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19
ST11,SKU00774,GreenValley Energy Drinks 1kg,Beverages,0.0,69.0,26.0,35.99537619047617,35.99537619047617,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,69
ST11,SKU00933,QuickBite Notebooks 100g,Stationery & Office,0.0,0.0,0.0,16.55824761904762,16.55824761904762,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17
ST11,SKU01010,TrueTaste Hair Care Family Pack,Personal Care,0.0,80.0,19.0,8.989999999999998,8.989999999999998,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,80
ST11,SKU01116,PrimeCare Rice & Grains Medium,Grocery,0.0,0.0,0.0,2.001,2.001,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3
ST11,SKU01159,SoftTouch Hair Care 1kg,Personal Care,0.0,0.0,0.0,18.37170476190477,18.37170476190477,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19
ST11,SKU01230,FamilyChoice Frozen Meat Medium,Frozen Foods,0.0,0.0,0.0,25.89331904761906,25.89331904761906,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,26
ST11,SKU01437,HomeStyle Kids Wear Small,Apparel & Footwear,0.0,0.0,0.0,4.833333333333333,4.833333333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST11,SKU01493,ZestyCo Pest Control 100g,Home Care,0.0,0.0,0.0,5.012733333333333,5.012733333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST11,SKU01506,GoldenHarvest Candy 2L,Snacks & Confectionery,0.0,0.0,0.0,11.102266666666669,11.102266666666669,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST11,SKU01509,MetroBrand Storage & Containers Small,Home & Kitchen,0.0,0.0,0.0,1.0836,1.0836,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,2
ST11,SKU02020,DailyBest Office Supplies Medium,Stationery & Office,0.0,0.0,0.0,3.267990476190476,3.267990476190476,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST11,SKU02159,PremiumSelect Eggs 1kg,Dairy & Bakery,0.0,0.0,0.0,17.009666666666668,17.009666666666668,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18
ST11,SKU02208,SoftTouch Biscuits & Cookies Small,Snacks & Confectionery,0.0,0.0,0.0,51.82538095238095,51.82538095238095,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,52
ST11,SKU02258,HomeStyle Small Appliances 250ml,Electronics & Accessories,0.0,0.0,0.0,18.947133333333333,18.947133333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19
ST11,SKU02362,SmartBuy Storage & Containers 1kg,Home & Kitchen,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,1
ST11,SKU02538,EverydayPlus Ice Cream 2L,Frozen Foods,0.0,99.0,22.0,5.0,5.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,99
