store_id,sku_id,sku_name,category,subcategory,brand,forecast_total_demand,forecast_average_daily_demand,forecast_demand_std,forecast_days,stock_on_hand,reorder_point,safety_stock,days_of_forecast_coverage,stock_above_reorder,stock_above_safety,stockout_risk_flag,overstock_risk_flag,demand_volatility_flag,inventory_status,replenishment_priority,recommended_order_quantity,unit_price,cost_price,inventory_cost_value,inventory_retail_value,estimated_replenishment_cost,estimated_replenishment_retail_value,last_restock_date
ST05,SKU04583,NatureBlend Kids Wear 2L,Apparel & Footwear,Kids Wear,NatureBlend,18.106461904761904,18.106461904761904,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19,966.08,678.33,0.0,0.0,12888.27,18355.52,
ST05,SKU04668,EliteHome Eggs 2kg,Dairy & Bakery,Eggs,EliteHome,20.33572380952381,20.33572380952381,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21,116.64,82.26,0.0,0.0,1727.46,2449.44,
ST05,SKU04773,HomeStyle Ice Cream Small,Frozen Foods,Ice Cream,HomeStyle,16.896233333333335,16.896233333333335,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17,434.24,302.59,0.0,0.0,5144.03,7382.08,
ST05,SKU04934,SoftTouch Laundry 1L,Home Care,Laundry,SoftTouch,8.999704761904763,8.999704761904763,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9,223.16,177.45,0.0,0.0,1597.05,2008.44,
ST05,SKU04991,GreenValley Hair Care Pack of 6,Personal Care,Hair Care,GreenValley,16.844047619047615,16.844047619047615,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17,206.19,145.05,0.0,0.0,2465.8500000000004,3505.23,
ST06,SKU00009,SmartBuy Frozen Vegetables Medium,Frozen Foods,Frozen Vegetables,SmartBuy,2.998666666666667,2.998666666666667,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3,251.86,178.03,0.0,0.0,534.09,755.58,
ST06,SKU00387,GreenValley Laundry 1kg,Home Care,Laundry,GreenValley,26.418307936507933,26.418307936507933,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,27,632.96,441.19,0.0,0.0,11912.13,17089.920000000002,
ST06,SKU00397,PremiumSelect Laundry Pack of 12,Home Care,Laundry,PremiumSelect,36.32970952380952,36.32970952380952,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,37,120.96,90.13,0.0,0.0,3334.81,4475.5199999999995,
ST06,SKU00400,SoftTouch Small Appliances Pack of 12,Electronics & Accessories,Small Appliances,SoftTouch,45.32771428571428,45.32771428571428,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,46,1799.17,1381.15,0.0,0.0,63532.9,82761.82,
ST06,SKU00471,SoftTouch Laundry Small,Home Care,Laundry,SoftTouch,9.074733333333334,9.074733333333334,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10,344.74,211.16,0.0,0.0,2111.6,3447.4,
ST06,SKU00503,SmartBuy Chips & Crisps Large,Snacks & Confectionery,Chips & Crisps,SmartBuy,5.8752,5.8752,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6,114.18,68.67,0.0,0.0,412.02,685.08,
ST06,SKU00548,QuickBite OTC Medicine 1kg,Health & Wellness,OTC Medicine,QuickBite,14.0266,14.0266,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,15,910.03,567.55,0.0,0.0,8513.25,13650.449999999999,
ST06,SKU00949,UrbanBite Spices & Seasoning 1L,Grocery,Spices & Seasoning,UrbanBite,12.086,0.38987096774193547,2.1707096802956016,31,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,STOCKOUT,URGENT,13,210.68,142.82,0.0,0.0,1856.6599999999999,2738.84,
ST06,SKU01050,SunriseFoods Vitamins & Supplements Large,Health & Wellness,Vitamins & Supplements,SunriseFoods,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,0,1245.06,740.33,0.0,0.0,0.0,0.0,
ST06,SKU01251,CleanWave Storage & Containers 2kg,Home & Kitchen,Storage & Containers,CleanWave,8.271819047619047,8.271819047619047,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9,2613.85,1754.99,0.0,0.0,15794.91,23524.649999999998,
ST06,SKU01254,DailyBest Yogurt Family Pack,Dairy & Bakery,Yogurt,DailyBest,30.270228571428564,30.270228571428564,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,31,116.86,87.69,0.0,0.0,2718.39,3622.66,
ST06,SKU01259,QuickBite Flour & Atta Large,Grocery,Flour & Atta,QuickBite,9.960066666666666,9.960066666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10,371.59,275.86,0.0,0.0,2758.6000000000004,3715.8999999999996,
ST06,SKU01383,NatureBlend Writing Instruments Pack of 6,Stationery & Office,Writing Instruments,NatureBlend,8.975666666666665,8.975666666666665,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9,201.63,146.11,0.0,0.0,1314.9900000000002,1814.67,
ST06,SKU01385,PremiumSelect Footwear Family Pack,Apparel & Footwear,Footwear,PremiumSelect,13.984876190476191,13.984876190476191,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14,988.91,782.68,0.0,0.0,10957.519999999999,13844.74,
ST06,SKU01489,ZestyCo Namkeen Small,Snacks & Confectionery,Namkeen,ZestyCo,4.514076190476192,4.514076190476192,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5,110.32,84.17,0.0,0.0,420.85,551.5999999999999,
ST06,SKU01623,SoftTouch Men's Grooming 500g,Personal Care,Men's Grooming,SoftTouch,17.124114285714292,17.124114285714292,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18,443.72,353.19,0.0,0.0,6357.42,7986.960000000001,
ST06,SKU02058,PremiumSelect Cookware Family Pack,Home & Kitchen,Cookware,PremiumSelect,12.022,12.022,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13,521.75,373.64,0.0,0.0,4857.32,6782.75,
ST06,SKU02281,FreshFarm Energy Drinks Pack of 12,Beverages,Energy Drinks,FreshFarm,24.4046,24.4046,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,25,91.79,60.64,0.0,0.0,1516.0,2294.75,
ST06,SKU02444,BasicNeeds Tea 1L,Beverages,Tea,BasicNeeds,25.50162857142856,25.50162857142856,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,26,75.9,42.09,0.0,0.0,1094.3400000000001,1973.4,
ST06,SKU02503,PremiumSelect Notebooks 100g,Stationery & Office,Notebooks,PremiumSelect,5.019333333333334,5.019333333333334,0.0,1,0.0,26.0,13.0,0.0,-26.0,-13.0,1,0,0,STOCKOUT,URGENT,26,280.9,220.49,0.0,0.0,5732.74,7303.4,2025-09-24
ST06,SKU02575,SmartBuy Footwear Family Pack,Apparel & Footwear,Footwear,SmartBuy,18.052661904761905,18.052661904761905,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19,1652.6,943.79,0.0,0.0,17932.01,31399.399999999998,
ST06,SKU02770,SparkleClean Hair Care Pack of 6,Personal Care,Hair Care,SparkleClean,13.069666666666668,13.069666666666668,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14,756.35,508.07,0.0,0.0,7112.98,10588.9,
ST06,SKU02790,PremiumSelect Chips & Crisps 2L,Snacks & Confectionery,Chips & Crisps,PremiumSelect,2.970666666666667,0.07426666666666668,0.4697036417903433,40,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,STOCKOUT,URGENT,3,70.96,51.58,0.0,0.0,154.74,212.88,
ST06,SKU03007,PrimeCare Men's Wear Small,Apparel & Footwear,Men's Wear,PrimeCare,9.210771428571428,9.210771428571428,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10,2447.79,1787.31,0.0,0.0,17873.1,24477.9,
ST06,SKU03015,NutriPlus Juices Medium,Beverages,Juices,NutriPlus,5.9996,0.4615076923076923,1.6639896486364423,13,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,STOCKOUT,URGENT,6,62.87,37.66,0.0,0.0,225.95999999999998,377.21999999999997,
ST06,SKU03223,NovaFresh Bread 1L,Dairy & Bakery,Bread,NovaFresh,12.990666666666666,12.990666666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13,207.4,125.7,0.0,0.0,1634.1000000000001,2696.2000000000003,
ST06,SKU03249,EliteHome Sugar & Salt Small,Grocery,Sugar & Salt,EliteHome,16.951133333333335,16.951133333333335,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17,442.88,299.32,0.0,0.0,5088.44,7528.96,
ST06,SKU03253,FreshFarm Soft Drinks 2L,Beverages,Soft Drinks,FreshFarm,21.797280952380955,21.797280952380955,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,22,94.95,59.06,0.0,0.0,1299.3200000000002,2088.9,
ST06,SKU03434,ZestyCo Milk Medium,Dairy & Bakery,Milk,ZestyCo,41.21826666666669,41.21826666666669,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,42,108.68,66.07,0.0,0.0,2774.9399999999996,4564.56,
ST06,SKU03575,SoftTouch Sugar & Salt 100g,Grocery,Sugar & Salt,SoftTouch,17.86477619047619,17.86477619047619,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18,162.88,104.95,0.0,0.0,1889.1000000000001,2931.84,
ST06,SKU03607,SparkleClean OTC Medicine 500g,Health & Wellness,OTC Medicine,SparkleClean,31.935057142857136,31.935057142857136,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,32,325.03,211.34,0.0,0.0,6762.88,10400.96,
ST06,SKU03786,HomeStyle Storage & Containers Pack of 6,Home & Kitchen,Storage & Containers,HomeStyle,23.327685714285717,23.327685714285717,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,24,1371.52,798.63,0.0,0.0,19167.12,32916.479999999996,
ST06,SKU03925,BasicNeeds Butter & Ghee 2kg,Dairy & Bakery,Butter & Ghee,BasicNeeds,18.16079523809524,18.16079523809524,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19,166.83,127.69,0.0,0.0,2426.11,3169.7700000000004,
ST06,SKU04099,CrispKing Storage & Containers Small,Home & Kitchen,Storage & Containers,CrispKing,0.001,0.001,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,1,2252.94,1309.53,0.0,0.0,1309.53,2252.94,
ST06,SKU04313,DailyBest First Aid 500g,Health & Wellness,First Aid,DailyBest,18.62516190476191,0.4775682539682541,2.9824127901303648,39,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,STOCKOUT,URGENT,19,644.69,485.22,0.0,0.0,9219.18,12249.11,
ST06,SKU04314,CrispKing OTC Medicine 250ml,Health & Wellness,OTC Medicine,CrispKing,39.336666666666666,39.336666666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,40,567.99,430.25,0.0,0.0,17210.0,22719.6,
ST06,SKU04485,NovaFresh Coffee Small,Beverages,Coffee,NovaFresh,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,0,280.12,172.23,0.0,0.0,0.0,0.0,
ST06,SKU04897,NatureBlend Women's Wear 100g,Apparel & Footwear,Women's Wear,NatureBlend,1.062,1.062,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,2,904.26,662.55,0.0,0.0,1325.1,1808.52,
ST06,SKU04899,FreshFarm Cheese 2L,Dairy & Bakery,Cheese,FreshFarm,5.984066666666667,5.984066666666667,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6,222.1,143.39,0.0,0.0,860.3399999999999,1332.6,
ST06,SKU04950,NovaFresh Yogurt Pack of 12,Dairy & Bakery,Yogurt,NovaFresh,12.017733333333334,12.017733333333334,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13,340.58,256.46,0.0,0.0,3333.9799999999996,4427.54,
ST07,SKU00228,FamilyChoice Mobile Accessories 250ml,Electronics & Accessories,Mobile Accessories,FamilyChoice,22.91325714285714,22.91325714285714,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,23,2956.05,1970.47,0.0,0.0,45320.81,67989.15000000001,
ST07,SKU00448,GoldenHarvest Kids Wear 250ml,Apparel & Footwear,Kids Wear,GoldenHarvest,12.055,12.055,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13,1318.48,945.4,0.0,0.0,12290.199999999999,17140.24,
ST07,SKU00460,NovaFresh Cookware 1kg,Home & Kitchen,Cookware,NovaFresh,15.98,15.98,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,16,1558.84,928.33,0.0,0.0,14853.28,24941.44,
ST07,SKU00464,CityFresh Hair Care Small,Personal Care,Hair Care,CityFresh,19.285266666666665,19.285266666666665,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,20,443.86,285.63,0.0,0.0,5712.6,8877.2,
ST07,SKU00518,UrbanBite Home Decor Pack of 12,Home & Kitchen,Home Decor,UrbanBite,10.846219047619044,10.846219047619044,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11,374.69,268.46,0.0,0.0,2953.06,4121.59,
ST07,SKU00561,FreshFarm Mobile Accessories Small,Electronics & Accessories,Mobile Accessories,FreshFarm,18.1914,18.1914,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19,1956.31,1520.81,0.0,0.0,28895.39,37169.89,
ST07,SKU00566,PrimeCare Women's Wear 1kg,Apparel & Footwear,Women's Wear,PrimeCare,3.055333333333333,3.055333333333333,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4,1220.47,851.5,0.0,0.0,3406.0,4881.88,
ST07,SKU00767,PrimeCare Frozen Meat 500ml,Frozen Foods,Frozen Meat,PrimeCare,39.89411904761908,39.89411904761908,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,40,296.5,210.39,0.0,0.0,8415.599999999999,11860.0,
ST07,SKU00777,TrueTaste Ice Cream Large,Frozen Foods,Ice Cream,TrueTaste,3.027,3.027,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4,392.29,256.31,0.0,0.0,1025.24,1569.16,
ST07,SKU00809,QuickBite Writing Instruments 250ml,Stationery & Office,Writing Instruments,QuickBite,14.9666,14.9666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,15,54.18,31.78,0.0,0.0,476.70000000000005,812.7,
ST07,SKU00941,EliteHome Frozen Vegetables Small,Frozen Foods,Frozen Vegetables,EliteHome,10.008333333333336,10.008333333333336,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11,681.89,466.84,0.0,0.0,5135.24,7500.79,
ST07,SKU01083,UrbanBite Notebooks 1kg,Stationery & Office,Notebooks,UrbanBite,23.1103619047619,23.1103619047619,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,24,421.04,254.64,0.0,0.0,6111.36,10104.960000000001,
ST07,SKU01216,HomeStyle Cooking Oil 1L,Grocery,Cooking Oil,HomeStyle,15.847666666666669,15.847666666666669,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,16,609.83,401.3,0.0,0.0,6420.8,9757.28,
ST07,SKU01326,PureLife Cheese 1L,Dairy & Bakery,Cheese,PureLife,11.929819047619048,11.929819047619048,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12,248.26,174.42,0.0,0.0,2093.04,2979.12,
ST07,SKU01539,UrbanBite Office Supplies 2L,Stationery & Office,Office Supplies,UrbanBite,8.010466666666668,8.010466666666668,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9,347.54,273.83,0.0,0.0,2464.47,3127.86,
ST07,SKU01632,NatureBlend Skin Care Pack of 12,Personal Care,Skin Care,NatureBlend,11.918,11.918,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12,354.51,274.81,0.0,0.0,3297.7200000000003,4254.12,
ST07,SKU01677,ValueChoice Tea Pack of 6,Beverages,Tea,ValueChoice,6.047266666666668,6.047266666666668,0.0,1,0.0,47.0,17.0,0.0,-47.0,-17.0,1,0,0,STOCKOUT,URGENT,47,127.3,74.18,0.0,0.0,3486.4600000000005,5983.099999999999,2025-08-20
ST07,SKU01685,FamilyChoice Skin Care Large,Personal Care,Skin Care,FamilyChoice,7.723666666666666,7.723666666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8,135.27,77.19,0.0,0.0,617.52,1082.16,
ST07,SKU01698,ZestyCo Frozen Meat Family Pack,Frozen Foods,Frozen Meat,ZestyCo,2.992,2.992,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3,343.81,242.16,0.0,0.0,726.48,1031.43,
ST07,SKU01702,HomeStyle Bread 2L,Dairy & Bakery,Bread,HomeStyle,19.7552873015873,0.49388218253968247,3.123585185200879,40,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,STOCKOUT,URGENT,20,252.98,153.23,0.0,0.0,3064.6,5059.599999999999,
ST07,SKU01885,EverydayPlus Office Supplies 1kg,Stationery & Office,Office Supplies,EverydayPlus,9.064666666666668,9.064666666666668,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10,307.39,173.51,0.0,0.0,1735.1,3073.8999999999996,
ST07,SKU02563,CleanWave Writing Instruments 2kg,Stationery & Office,Writing Instruments,CleanWave,10.9808,10.9808,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11,180.04,109.79,0.0,0.0,1207.69,1980.4399999999998,
ST07,SKU02565,PrimeCare Frozen Vegetables 100g,Frozen Foods,Frozen Vegetables,PrimeCare,12.865533333333335,12.865533333333335,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13,258.39,151.52,0.0,0.0,1969.7600000000002,3359.0699999999997,
ST07,SKU02849,GoldenHarvest Laundry Small,Home Care,Laundry,GoldenHarvest,5.065333333333334,5.065333333333334,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6,73.3,44.71,0.0,0.0,268.26,439.79999999999995,
ST07,SKU03116,FamilyChoice First Aid 500ml,Health & Wellness,First Aid,FamilyChoice,18.124185714285712,0.5492177489177489,3.155015765248602,33,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,STOCKOUT,URGENT,19,804.33,576.73,0.0,0.0,10957.87,15282.27,
ST07,SKU03247,SunriseFoods Air Fresheners 2kg,Home Care,Air Fresheners,SunriseFoods,12.100266666666668,12.100266666666668,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13,300.98,202.3,0.0,0.0,2629.9,3912.7400000000002,
ST07,SKU03325,SmartBuy Eggs 1kg,Dairy & Bakery,Eggs,SmartBuy,9.921666666666669,9.921666666666669,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10,62.69,36.37,0.0,0.0,363.7,626.9,
ST07,SKU03419,EliteHome Men's Wear 500g,Apparel & Footwear,Men's Wear,EliteHome,17.823473015873017,17.823473015873017,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18,851.34,483.47,0.0,0.0,8702.460000000001,15324.12,
ST07,SKU03490,CityFresh First Aid 250g,Health & Wellness,First Aid,CityFresh,4.7383285714285694,4.7383285714285694,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5,1217.06,819.17,0.0,0.0,4095.85,6085.299999999999,
ST07,SKU03569,CrispKing Batteries Small,Electronics & Accessories,Batteries,CrispKing,27.32828571428571,27.32828571428571,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,28,3079.29,1942.25,0.0,0.0,54383.0,86220.12,
ST07,SKU03756,GreenValley Kids Wear Medium,Apparel & Footwear,Kids Wear,GreenValley,7.852907936507938,7.852907936507938,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8,1150.76,680.59,0.0,0.0,5444.72,9206.08,
ST07,SKU04224,GoldenHarvest Women's Wear Medium,Apparel & Footwear,Women's Wear,GoldenHarvest,11.220109523809526,11.220109523809526,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12,2360.61,1700.75,0.0,0.0,20409.0,28327.32,
ST07,SKU04358,NutriPlus First Aid 100g,Health & Wellness,First Aid,NutriPlus,20.4288,20.4288,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21,430.16,261.74,0.0,0.0,5496.54,9033.36,
ST07,SKU04444,PureLife Mobile Accessories 100g,Electronics & Accessories,Mobile Accessories,PureLife,20.801690476190483,20.801690476190483,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21,1363.32,905.95,0.0,0.0,19024.95,28629.719999999998,
ST07,SKU04493,SparkleClean Writing Instruments Family Pack,Stationery & Office,Writing Instruments,SparkleClean,8.009333333333332,8.009333333333332,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9,52.07,33.17,0.0,0.0,298.53000000000003,468.63,
ST07,SKU04793,CityFresh Home Decor Pack of 12,Home & Kitchen,Home Decor,CityFresh,7.961366666666668,7.961366666666668,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8,582.12,450.44,0.0,0.0,3603.52,4656.96,
ST08,SKU00096,PrimeCare Juices 250g,Beverages,Juices,PrimeCare,8.028333333333334,8.028333333333334,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9,210.25,133.12,0.0,0.0,1198.08,1892.25,
ST08,SKU00286,PurePlus Energy Drinks Medium,Beverages,Energy Drinks,PurePlus,4.0052666666666665,4.0052666666666665,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5,64.45,51.29,0.0,0.0,256.45,322.25,
ST08,SKU00326,GreenValley Kids Wear 500ml,Apparel & Footwear,Kids Wear,GreenValley,2.998,2.998,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3,1341.29,805.15,0.0,0.0,2415.45,4023.87,
ST08,SKU00422,GreenValley Bath & Body Family Pack,Personal Care,Bath & Body,GreenValley,4.959066666666668,4.959066666666668,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5,276.63,187.02,0.0,0.0,935.1,1383.15,
ST08,SKU00520,CleanWave Coffee Pack of 6,Beverages,Coffee,CleanWave,29.8679619047619,29.8679619047619,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,30,47.04,30.48,0.0,0.0,914.4,1411.2,
ST08,SKU00668,CrispKing Energy Drinks 1L,Beverages,Energy Drinks,CrispKing,48.32391428571427,48.32391428571427,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,49,219.45,167.7,0.0,0.0,8217.3,10753.05,
ST08,SKU00843,SmartBuy Candy 250ml,Snacks & Confectionery,Candy,SmartBuy,12.056266666666666,2.4112533333333332,3.5956654356785385,5,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,STOCKOUT,URGENT,13,121.04,86.32,0.0,0.0,1122.1599999999999,1573.52,
ST08,SKU01091,NutriPlus Ice Cream 250ml,Frozen Foods,Ice Cream,NutriPlus,11.157085714285714,11.157085714285714,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12,650.81,445.8,0.0,0.0,5349.6,7809.719999999999,
ST08,SKU01233,DailyBest Bath & Body Family Pack,Personal Care,Bath & Body,DailyBest,5.089666666666668,5.089666666666668,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6,468.0,335.89,0.0,0.0,2015.34,2808.0,
ST08,SKU01298,FamilyChoice Office Supplies Large,Stationery & Office,Office Supplies,FamilyChoice,13.909,13.909,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14,187.71,113.69,0.0,0.0,1591.6599999999999,2627.94,
ST08,SKU01580,PureLife Juices 2L,Beverages,Juices,PureLife,2.055428571428572,2.055428571428572,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3,132.1,75.58,0.0,0.0,226.74,396.29999999999995,
ST08,SKU01607,NovaFresh Oral Care 500ml,Personal Care,Oral Care,NovaFresh,7.9876,7.9876,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8,269.24,208.38,0.0,0.0,1667.04,2153.92,
ST08,SKU01791,FreshFarm Coffee 2kg,Beverages,Coffee,FreshFarm,28.44191904761904,5.688383809523808,12.71961288020445,5,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,STOCKOUT,URGENT,29,129.55,71.37,0.0,0.0,2069.73,3756.9500000000003,
ST08,SKU01930,PrimeCare Juices 1kg,Beverages,Juices,PrimeCare,5.15,5.15,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6,60.28,36.37,0.0,0.0,218.21999999999997,361.68,
ST08,SKU01937,BasicNeeds Batteries Family Pack,Electronics & Accessories,Batteries,BasicNeeds,9.11239523809524,9.11239523809524,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10,1685.23,1286.62,0.0,0.0,12866.199999999999,16852.3,
