store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date
ST26,SKU02648,0,66,28,2025-09-16
ST02,SKU03257,383,77,38,2025-06-05
ST12,SKU02484,0,72,25,2025-09-01
ST05,SKU01542,392,74,19,2025-06-20
ST15,SKU03950,346,76,25,2025-05-10
ST01,SKU04052,296,57,12,2025-08-08
ST30,SKU04753,489,91,26,2025-05-06
ST25,SKU04409,434,73,18,2025-07-16
ST30,SKU02538,0,59,12,2025-08-25
ST28,SKU01674,256,52,20,2025-05-06
ST21,SKU02718,258,48,22,2025-09-02
ST01,SKU03005,467,87,33,2025-05-06
ST13,SKU00090,233,76,29,2025-06-15
ST03,SKU03603,167,41,17,2025-06-24
ST09,SKU00385,217,56,26,2025-06-19
ST14,SKU00500,0,100,42,2025-09-25
ST12,SKU04591,83,20,6,2025-06-26
ST17,SKU00734,421,84,37,2025-05-24
ST12,SKU02376,144,37,14,2025-05-16
ST03,SKU05000,275,72,33,2025-07-30
ST03,SKU04771,226,67,27,2025-07-09
ST20,SKU01971,198,46,16,2025-06-04
ST12,SKU03773,395,78,31,2025-08-15
ST19,SKU02500,192,39,16,2025-07-11
ST10,SKU02946,249,62,15,2025-07-24
ST19,SKU00285,0,30,13,2025-09-10
ST18,SKU04756,0,28,9,2025-08-15
ST20,SKU01153,0,71,31,2025-09-11
ST13,SKU04412,366,73,31,2025-06-10
ST20,SKU03139,326,86,18,2025-06-18
ST18,SKU02541,270,52,19,2025-05-22
ST23,SKU04605,309,83,26,2025-08-08
ST21,SKU01792,133,38,8,2025-07-23
ST11,SKU01104,94,29,8,2025-05-14
ST29,SKU02141,0,50,25,2025-09-13
ST17,SKU00855,317,89,32,2025-05-30
ST24,SKU01568,280,75,30,2025-06-08
ST03,SKU00691,299,74,16,2025-07-04
ST03,SKU00462,343,65,30,2025-08-23
ST30,SKU02780,380,98,24,2025-06-22
ST16,SKU04831,220,44,12,2025-06-17
ST16,SKU00401,306,72,21,2025-09-01
ST02,SKU00237,517,89,38,2025-07-06
ST01,SKU01032,157,30,11,2025-05-28
ST23,SKU04726,510,86,22,2025-05-13
ST09,SKU02842,239,68,30,2025-06-26
ST17,SKU00976,0,23,9,2025-09-27
ST01,SKU01971,147,44,9,2025-05-29
ST25,SKU00342,492,83,21,2025-07-09
ST30,SKU04887,192,46,21,2025-08-08
ST13,SKU03257,380,66,31,2025-06-13
ST26,SKU03950,467,100,38,2025-07-17
ST29,SKU00986,93,25,12,2025-06-06
ST15,SKU03266,236,51,14,2025-07-14
ST13,SKU04654,224,57,23,2025-08-05
ST03,SKU01751,0,91,43,2025-09-25
ST01,SKU01153,0,20,9,2025-09-02
ST30,SKU01854,181,50,21,2025-07-15
ST01,SKU03139,406,98,34,2025-08-03
ST16,SKU03905,165,38,15,2025-05-25
ST04,SKU04605,441,78,18,2025-06-11
ST21,SKU01805,359,96,29,2025-05-16
ST05,SKU04012,0,91,31,2025-08-30
ST10,SKU02141,0,63,17,2025-09-30
ST12,SKU00524,248,61,17,2025-08-30
ST18,SKU01507,0,53,19,2025-09-02
ST11,SKU04729,351,93,38,2025-05-21
ST28,SKU04144,209,57,24,2025-06-12
ST11,SKU02514,178,37,16,2025-06-20
ST21,SKU00987,488,84,30,2025-08-26
ST21,SKU00758,280,70,22,2025-06-12
ST12,SKU03907,0,35,14,2025-08-26
ST19,SKU04849,162,29,13,2025-07-10
ST20,SKU01287,186,48,18,2025-05-07
ST01,SKU01045,0,92,31,2025-09-12
ST04,SKU02740,0,47,13,2025-08-08
ST21,SKU02155,0,27,10,2025-08-05
ST14,SKU03199,0,93,27,2025-08-15
ST23,SKU00538,0,66,18,2025-09-19
ST12,SKU00645,373,71,32,2025-06-24
ST29,SKU04261,217,65,32,2025-05-14
ST22,SKU01104,296,59,18,2025-06-29
ST20,SKU00240,195,33,14,2025-07-13
ST25,SKU00584,349,92,22,2025-05-22
ST30,SKU00699,320,64,16,2025-05-06
ST07,SKU02930,0,76,32,2025-09-08
ST03,SKU01993,0,53,13,2025-10-11
ST13,SKU02681,498,83,41,2025-05-18
ST13,SKU00466,129,23,7,2025-07-29
ST11,SKU03803,384,65,31,2025-05-24
ST04,SKU04847,0,79,32,2025-10-03
ST13,SKU00237,293,89,28,2025-05-20
ST11,SKU03574,190,46,20,2025-05-24
ST14,SKU03320,436,87,24,2025-06-02
ST16,SKU04147,114,33,14,2025-06-25
ST07,SKU02112,204,39,11,2025-05-16
ST24,SKU00066,149,27,6,2025-06-18
ST20,SKU02576,346,97,34,2025-06-25
ST27,SKU01303,442,75,33,2025-06-07
ST06,SKU04627,0,56,12,2025-09-26
ST09,SKU04144,251,53,24,2025-06-24
ST21,SKU01229,181,60,15,2025-05-18
ST16,SKU02871,315,97,45,2025-07-16
ST02,SKU00721,453,81,35,2025-05-09
ST19,SKU03105,572,97,31,2025-06-06
ST19,SKU00890,456,95,32,2025-05-19
ST24,SKU03220,109,35,13,2025-05-30
ST03,SKU02114,81,25,8,2025-06-06
ST27,SKU02471,100,28,12,2025-06-24
ST01,SKU01287,385,72,34,2025-07-02
ST30,SKU00002,0,60,28,2025-09-18
ST06,SKU03580,257,50,15,2025-07-14
ST14,SKU03441,166,34,14,2025-07-03
ST04,SKU00538,0,79,29,2025-08-05
ST26,SKU03266,312,56,27,2025-08-15
ST01,SKU00240,139,29,14,2025-05-27
ST06,SKU02533,149,29,10,2025-06-26
ST11,SKU02648,0,47,10,2025-08-09
ST02,SKU03057,0,56,18,2025-08-29
ST19,SKU02997,189,43,9,2025-08-01
ST12,SKU04041,0,29,13,2025-08-20
ST22,SKU04729,97,31,10,2025-07-14
ST22,SKU02514,445,100,34,2025-07-05
ST12,SKU02055,148,36,9,2025-08-14
ST03,SKU00020,0,31,13,2025-09-22
ST14,SKU03562,122,22,8,2025-06-28
ST05,SKU00066,151,32,11,2025-07-05
ST22,SKU01696,512,88,41,2025-08-03
ST24,SKU00079,0,32,7,2025-09-18
ST01,SKU04791,142,26,8,2025-07-09
ST01,SKU02576,153,49,24,2025-07-30
ST30,SKU03277,92,20,10,2025-05-30
ST08,SKU01303,193,33,14,2025-05-25
ST02,SKU00734,259,63,13,2025-05-27
ST17,SKU00305,307,56,12,2025-07-23
ST22,SKU00649,218,72,27,2025-05-27
ST08,SKU02700,209,53,13,2025-06-04
ST01,SKU03744,254,58,28,2025-05-09
ST08,SKU02471,404,81,28,2025-08-31
ST27,SKU00498,291,59,24,2025-07-30
ST20,SKU01542,324,77,36,2025-07-15
ST06,SKU03822,133,35,14,2025-08-20
ST16,SKU04281,423,93,37,2025-05-29
ST14,SKU03454,267,74,20,2025-06-06
ST05,SKU04388,493,95,26,2025-05-08
ST22,SKU03803,500,94,27,2025-05-25
ST24,SKU04401,147,42,12,2025-08-22
ST12,SKU03115,372,67,13,2025-07-06
ST25,SKU01068,215,38,15,2025-06-07
ST18,SKU02112,90,21,9,2025-08-23
ST20,SKU02710,391,86,29,2025-07-06
ST14,SKU00421,254,71,18,2025-06-29
ST21,SKU03349,235,48,15,2025-08-16
ST28,SKU00090,178,46,13,2025-08-08
ST07,SKU03414,425,87,29,2025-08-28
ST03,SKU00262,103,34,12,2025-07-27
ST25,SKU04222,361,98,45,2025-06-21
ST30,SKU02351,134,29,12,2025-06-27
ST26,SKU01414,0,55,12,2025-10-10
ST15,SKU00501,359,70,20,2025-07-17
ST27,SKU03773,413,90,24,2025-08-23
ST28,SKU04641,341,59,19,2025-05-20
ST07,SKU03535,0,52,18,2025-08-24
ST17,SKU02533,184,34,12,2025-08-07
ST20,SKU01784,0,60,15,2025-08-31
ST08,SKU00498,356,77,23,2025-07-22
ST30,SKU02472,263,83,18,2025-07-08
ST24,SKU02657,0,26,7,2025-09-28
ST29,SKU04987,310,88,42,2025-07-14
ST24,SKU04643,128,24,6,2025-05-18
ST22,SKU01830,62,20,7,2025-07-14
ST01,SKU02710,362,99,48,2025-07-07
ST16,SKU03476,0,25,9,2025-09-01
ST21,SKU01605,100,32,6,2025-08-29
ST01,SKU04107,376,77,33,2025-07-04
ST22,SKU04166,0,87,29,2025-08-16
ST17,SKU03822,169,52,19,2025-08-10
ST13,SKU04346,0,67,18,2025-10-06
ST20,SKU03073,267,71,21,2025-08-07
ST04,SKU04526,150,47,10,2025-05-13
ST30,SKU01317,0,49,17,2025-09-20
ST09,SKU04641,295,79,39,2025-05-09
ST11,SKU01038,530,94,29,2025-08-06
ST28,SKU04654,346,97,42,2025-07-14
ST19,SKU03602,330,65,27,2025-05-13
ST12,SKU04646,0,37,9,2025-09-27
ST12,SKU00445,0,56,25,2025-10-05
ST01,SKU04228,267,77,36,2025-07-30
ST15,SKU01911,343,92,45,2025-05-31
ST08,SKU04941,180,44,12,2025-05-06
ST18,SKU01428,145,26,6,2025-08-22
ST18,SKU03414,383,68,16,2025-08-30
ST25,SKU00155,377,75,33,2025-07-20
ST23,SKU03492,352,59,20,2025-08-03
ST21,SKU00679,223,39,14,2025-05-08
ST02,SKU02386,146,41,9,2025-07-18
ST05,SKU02657,0,36,13,2025-09-14
ST10,SKU04987,381,70,18,2025-08-15
ST29,SKU03014,199,57,19,2025-06-13
ST29,SKU05000,553,93,36,2025-08-10
ST05,SKU04643,425,88,42,2025-08-02
ST06,SKU03030,0,29,13,2025-09-26
ST21,SKU03833,277,54,21,2025-07-19
ST16,SKU01274,0,28,7,2025-08-20
ST20,SKU04362,0,23,5,2025-09-28
ST25,SKU04706,79,23,7,2025-07-10
ST15,SKU01803,185,59,21,2025-08-17
ST27,SKU03089,369,75,26,2025-06-29
ST13,SKU00976,0,50,20,2025-08-26
ST08,SKU04244,151,35,15,2025-06-28
ST01,SKU00858,375,68,27,2025-08-20
ST16,SKU03839,294,62,29,2025-08-16
ST09,SKU00682,270,57,13,2025-08-28
ST11,SKU03266,121,25,12,2025-05-27
ST28,SKU02681,247,48,15,2025-05-25
ST12,SKU04888,273,46,18,2025-06-25
ST20,SKU02268,0,94,30,2025-10-08
ST27,SKU03210,117,31,14,2025-08-16
ST03,SKU00638,373,71,18,2025-08-11
ST11,SKU04663,0,92,32,2025-08-28
ST06,SKU04319,252,76,28,2025-05-13
ST04,SKU03492,435,97,24,2025-08-15
ST28,SKU01863,150,39,17,2025-08-26
ST21,SKU02907,380,80,24,2025-06-04
ST21,SKU00692,0,60,29,2025-09-22
ST17,SKU01970,291,63,15,2025-07-10
ST10,SKU03014,202,40,15,2025-06-16
ST20,SKU03436,116,23,5,2025-05-10
ST18,SKU04824,0,64,26,2025-08-16
ST13,SKU00050,0,35,7,2025-08-17
ST23,SKU04902,162,28,13,2025-06-03
ST28,SKU03031,193,50,12,2025-05-15
ST09,SKU00574,434,96,36,2025-08-12
ST07,SKU01696,309,70,18,2025-05-06
ST12,SKU02794,103,30,11,2025-08-29
ST29,SKU02209,231,68,15,2025-08-20
ST22,SKU01038,221,45,19,2025-07-13
ST01,SKU04362,0,100,40,2025-08-07
ST08,SKU03089,99,31,11,2025-05-06
ST11,SKU00354,295,65,26,2025-05-12
ST26,SKU01911,209,44,13,2025-07-18
ST02,SKU02520,78,21,9,2025-08-05
ST07,SKU00649,157,27,9,2025-05-31
ST10,SKU00920,0,40,19,2025-08-28
ST03,SKU04142,314,93,40,2025-06-17
ST18,SKU04945,315,68,23,2025-06-29
ST30,SKU04016,0,47,17,2025-10-09
ST11,SKU03737,274,65,15,2025-07-01
ST28,SKU03152,201,64,25,2025-06-13
ST14,SKU03254,456,87,32,2025-05-15
ST21,SKU01981,243,67,25,2025-05-16
ST12,SKU02915,216,38,9,2025-05-22
ST12,SKU04901,181,35,11,2025-05-11
ST17,SKU03030,0,49,14,2025-08-27
ST10,SKU02088,0,99,29,2025-08-07
ST15,SKU04381,0,41,14,2025-09-18
ST13,SKU01568,442,92,21,2025-08-11
ST13,SKU01339,490,94,25,2025-06-04
ST30,SKU04955,111,36,11,2025-08-01
ST09,SKU01863,232,53,21,2025-07-11
ST26,SKU01803,344,96,35,2025-05-19
ST01,SKU03436,160,32,13,2025-06-09
ST08,SKU00177,0,97,42,2025-09-19
ST13,SKU00521,384,86,37,2025-08-06
ST15,SKU03105,345,68,16,2025-08-06
ST04,SKU04902,572,96,21,2025-07-06
ST11,SKU01643,138,26,8,2025-05-22
ST09,SKU03031,218,52,20,2025-08-19
ST14,SKU03375,72,22,5,2025-08-27
ST12,SKU03036,260,44,10,2025-07-30
ST12,SKU00821,266,64,30,2025-05-23
ST10,SKU02209,353,64,30,2025-05-13
ST15,SKU04273,0,66,29,2025-09-26
ST20,SKU00416,0,22,7,2025-10-12
ST28,SKU04212,474,92,33,2025-06-04
ST22,SKU04663,0,97,29,2025-09-28
ST12,SKU03975,280,78,19,2025-07-04
ST22,SKU00462,268,76,26,2025-06-13
ST17,SKU04319,211,52,23,2025-05-06
ST27,SKU04741,360,96,31,2025-05-21
ST06,SKU01420,0,79,27,2025-08-26
ST09,SKU03152,213,70,23,2025-08-14
ST08,SKU01466,0,79,28,2025-09-29
ST18,SKU04140,0,97,37,2025-10-05
ST03,SKU03108,228,50,14,2025-08-02
ST18,SKU01696,126,28,10,2025-08-23
ST16,SKU00832,0,62,16,2025-09-17
ST22,SKU00354,160,36,9,2025-08-29
ST25,SKU04035,0,70,21,2025-09-16
ST27,SKU04633,0,92,40,2025-09-11
ST08,SKU00190,0,39,9,2025-08-29
ST30,SKU02164,294,51,14,2025-05-24
ST16,SKU04215,211,40,18,2025-07-29
ST12,SKU01063,356,99,24,2025-06-27
ST22,SKU03737,342,60,30,2025-06-25
ST17,SKU01407,83,23,11,2025-07-01
ST29,SKU04679,481,89,44,2025-08-05
ST18,SKU04261,282,48,19,2025-05-23
ST18,SKU02046,0,77,18,2025-08-06
ST01,SKU00416,0,76,31,2025-08-27
ST16,SKU00953,0,36,9,2025-08-19
ST14,SKU00355,240,80,27,2025-08-15
ST26,SKU04381,0,23,5,2025-08-15
ST28,SKU00024,169,35,10,2025-06-04
ST07,SKU01133,561,95,47,2025-08-24
ST19,SKU03173,177,41,16,2025-08-13
ST22,SKU04905,163,46,14,2025-06-10
ST27,SKU02768,231,59,27,2025-08-30
ST27,SKU00553,235,61,26,2025-08-12
ST13,SKU04856,241,49,12,2025-06-10
ST06,SKU01662,0,23,8,2025-09-19
ST06,SKU01433,238,43,14,2025-06-27
ST16,SKU04107,271,52,20,2025-06-30
ST05,SKU04443,536,94,26,2025-07-01
ST22,SKU01643,159,41,13,2025-07-14
ST15,SKU02421,228,51,24,2025-08-11
ST18,SKU04153,507,98,35,2025-07-07
ST20,SKU00550,259,51,19,2025-06-27
ST14,SKU02462,0,47,12,2025-09-25
ST10,SKU03740,89,28,6,2025-05-24
ST24,SKU01423,135,33,16,2025-07-30
ST29,SKU01538,314,63,22,2025-08-08
ST03,SKU00317,359,77,17,2025-05-16
ST27,SKU02660,0,28,8,2025-10-12
ST30,SKU04392,272,51,18,2025-05-27
ST04,SKU03171,0,22,9,2025-08-30
ST16,SKU04228,364,83,20,2025-07-18
ST21,SKU00371,554,94,27,2025-06-01
ST10,SKU04679,115,22,10,2025-08-02
ST03,SKU01485,0,34,11,2025-09-11
ST06,SKU00507,206,50,23,2025-06-20
ST21,SKU01310,407,76,20,2025-06-26
ST09,SKU00024,72,21,5,2025-07-27
ST02,SKU01031,250,54,23,2025-08-06
ST19,SKU01200,134,23,8,2025-05-18
ST20,SKU04054,301,82,30,2025-05-31
ST08,SKU02768,155,46,14,2025-08-14
ST08,SKU00553,320,63,30,2025-06-16
ST15,SKU01495,149,30,7,2025-08-19
ST27,SKU04996,228,40,9,2025-06-03
ST04,SKU03292,0,63,31,2025-09-09
ST04,SKU03063,0,34,16,2025-08-11
ST21,SKU04693,591,99,31,2025-06-28
ST21,SKU00263,0,33,7,2025-09-28
ST07,SKU02543,0,93,29,2025-09-14
ST13,SKU04280,0,73,15,2025-10-09
ST03,SKU03592,197,60,21,2025-07-20
ST01,SKU00550,447,85,38,2025-07-25
ST14,SKU04919,210,55,16,2025-08-17
ST23,SKU04244,123,30,12,2025-07-26
ST14,SKU04690,542,92,29,2025-06-14
ST12,SKU04580,224,46,18,2025-06-25
ST05,SKU01423,392,70,24,2025-08-05
ST10,SKU01538,298,52,21,2025-07-03
ST03,SKU00330,324,81,31,2025-07-16
ST18,SKU01133,284,92,21,2025-08-03
ST19,SKU04475,318,63,23,2025-06-27
ST17,SKU01662,0,55,11,2025-09-24
ST12,SKU01318,140,38,19,2025-05-11
ST24,SKU00389,298,71,20,2025-07-30
ST08,SKU03828,219,47,18,2025-05-22
ST06,SKU02964,427,91,28,2025-08-26
ST04,SKU04352,506,96,40,2025-08-24
ST06,SKU00749,438,84,17,2025-07-21
ST02,SKU03259,0,63,28,2025-09-15
ST26,SKU02421,156,39,13,2025-06-05
ST07,SKU03603,244,48,23,2025-07-19
ST01,SKU02068,0,21,8,2025-09-12
ST27,SKU01037,0,20,6,2025-08-30
ST01,SKU04054,139,36,15,2025-05-17
ST03,SKU04652,167,51,21,2025-08-29
ST11,SKU04476,0,77,24,2025-08-21
ST16,SKU04591,148,44,17,2025-06-24
ST16,SKU02376,365,62,14,2025-05-27
ST19,SKU02381,0,53,25,2025-08-19
ST01,SKU01021,0,81,19,2025-09-01
ST20,SKU01034,340,59,24,2025-08-21
ST23,SKU02500,273,70,33,2025-05-15
ST14,SKU02946,315,71,27,2025-08-11
ST23,SKU00285,0,42,16,2025-08-12
ST02,SKU03609,385,94,29,2025-07-20
ST15,SKU04073,257,46,18,2025-06-23
ST25,SKU04532,262,65,23,2025-07-03
ST25,SKU00331,214,71,16,2025-08-12
ST06,SKU02038,298,91,30,2025-06-06
ST11,SKU00167,175,35,10,2025-08-31
ST28,SKU01568,456,99,21,2025-05-17
ST07,SKU00691,128,27,11,2025-08-05
ST05,SKU02833,0,23,6,2025-09-05
ST19,SKU00516,135,32,10,2025-06-30
ST26,SKU01495,127,24,5,2025-05-14
ST05,SKU00389,306,80,34,2025-08-31
ST17,SKU01675,409,95,23,2025-07-16
ST06,SKU00991,220,60,23,2025-07-08
ST23,SKU04607,142,25,9,2025-05-15
ST26,SKU02892,0,34,17,2025-09-06
ST12,SKU02728,210,35,10,2025-06-19
ST08,SKU01037,0,63,20,2025-08-19
ST13,SKU01152,0,31,7,2025-10-12
ST30,SKU04768,296,81,26,2025-06-16
ST11,SKU02503,0,65,26,2025-09-30
ST06,SKU04145,369,80,29,2025-07-21
ST08,SKU02205,316,61,20,2025-05-19
ST08,SKU04191,0,63,28,2025-08-28
ST01,SKU01034,167,29,6,2025-07-10
ST30,SKU03950,237,60,29,2025-07-02
ST18,SKU00449,224,69,34,2025-08-16
ST04,SKU02500,282,50,18,2025-07-24
ST04,SKU00285,0,21,5,2025-08-16
ST02,SKU03622,0,70,30,2025-08-24
ST07,SKU01751,0,88,27,2025-10-11
ST02,SKU01407,141,24,9,2025-06-10
ST17,SKU00978,181,37,16,2025-07-19
ST29,SKU04250,285,68,23,2025-08-02
ST15,SKU04315,0,38,10,2025-09-30
ST17,SKU00749,358,95,45,2025-08-18
ST18,SKU03603,420,75,17,2025-06-26
ST23,SKU01466,0,26,9,2025-08-09
ST09,SKU01568,374,63,21,2025-06-19
ST16,SKU00524,411,91,32,2025-05-19
ST07,SKU04905,316,73,25,2025-06-16
ST05,SKU00860,393,66,17,2025-06-20
ST05,SKU00631,107,32,9,2025-07-24
ST27,SKU04554,283,49,18,2025-05-17
ST03,SKU03968,226,48,10,2025-05-24
ST18,SKU05000,116,34,10,2025-09-01
ST18,SKU04771,175,46,9,2025-07-07
ST16,SKU03907,0,82,24,2025-08-08
ST23,SKU04849,392,98,29,2025-08-12
ST29,SKU00170,340,86,29,2025-08-04
ST03,SKU00935,475,81,33,2025-07-10
ST13,SKU03609,531,90,34,2025-07-16
ST15,SKU02221,448,97,46,2025-07-23
ST20,SKU00350,328,56,11,2025-08-04
ST16,SKU00645,356,67,23,2025-07-16
ST26,SKU04073,253,43,13,2025-06-01
ST10,SKU03311,438,75,36,2025-08-04
ST24,SKU00994,0,54,17,2025-10-06
ST17,SKU00052,153,40,18,2025-05-17
ST17,SKU02038,272,56,22,2025-05-15
ST22,SKU00167,151,29,13,2025-06-07
ST01,SKU03491,460,91,25,2025-06-26
ST15,SKU01174,345,64,18,2025-07-18
ST03,SKU01874,173,31,10,2025-07-03
ST18,SKU00691,407,78,26,2025-07-25
ST18,SKU00462,115,21,8,2025-05-12
ST02,SKU03864,315,72,21,2025-05-29
ST07,SKU01993,0,85,34,2025-09-22
ST02,SKU01649,525,94,26,2025-06-16
ST19,SKU01818,100,26,10,2025-07-15
ST29,SKU00291,0,49,15,2025-09-23
ST17,SKU00991,350,65,27,2025-05-12
ST29,SKU02277,182,34,10,2025-05-19
ST10,SKU04250,81,22,5,2025-08-31
ST15,SKU00127,131,31,11,2025-05-17
ST22,SKU04489,0,35,9,2025-09-26
ST03,SKU02224,89,23,7,2025-07-18
ST08,SKU04554,246,43,9,2025-08-11
ST25,SKU01754,248,64,28,2025-07-24
ST11,SKU03805,155,38,15,2025-07-03
ST04,SKU04849,233,46,12,2025-06-24
ST28,SKU03220,197,34,11,2025-06-16
ST23,SKU00890,220,55,26,2025-05-19
ST07,SKU04329,0,33,9,2025-10-07
ST02,SKU01770,279,52,14,2025-08-03
ST17,SKU01112,124,39,13,2025-07-25
ST10,SKU00170,268,63,27,2025-08-29
ST27,SKU03749,248,49,17,2025-08-27
ST13,SKU03851,0,54,18,2025-10-06
ST27,SKU03520,197,50,17,2025-08-29
ST13,SKU03622,0,82,28,2025-08-04
ST30,SKU03266,167,50,15,2025-08-06
ST18,SKU01751,0,52,13,2025-10-06
ST18,SKU03966,493,83,27,2025-05-07
ST13,SKU01407,432,99,33,2025-06-13
ST28,SKU04388,125,29,11,2025-05-08
ST14,SKU04261,292,58,26,2025-08-04
ST02,SKU02938,315,67,33,2025-05-07
ST07,SKU03053,0,41,11,2025-09-10
ST05,SKU00994,0,51,25,2025-10-11
ST01,SKU03504,345,84,20,2025-06-20
ST13,SKU00589,175,34,16,2025-07-08
ST23,SKU02997,255,47,13,2025-07-02
ST02,SKU04106,113,25,11,2025-07-28
ST07,SKU00020,0,57,23,2025-09-18
ST19,SKU04046,0,36,9,2025-09-24
ST29,SKU04505,233,42,9,2025-08-14
ST10,SKU00062,0,36,15,2025-09-06
ST15,SKU02355,0,84,27,2025-08-04
ST13,SKU03743,0,45,16,2025-09-14
ST28,SKU04280,0,65,15,2025-09-06
ST17,SKU02401,0,64,28,2025-08-06
ST19,SKU02999,175,45,16,2025-06-19
ST12,SKU02057,435,76,30,2025-05-30
ST03,SKU00251,395,78,18,2025-07-27
ST15,SKU03523,237,47,11,2025-05-08
ST27,SKU00608,161,35,10,2025-07-02
ST04,SKU03105,257,43,10,2025-07-30
ST16,SKU02176,0,51,14,2025-09-04
ST09,SKU03220,138,46,15,2025-08-22
ST21,SKU00305,264,45,11,2025-05-08
ST26,SKU01174,155,29,12,2025-08-02
ST29,SKU04626,0,83,33,2025-09-12
ST08,SKU03749,462,80,28,2025-07-19
ST01,SKU00592,309,79,34,2025-06-14
ST08,SKU03520,127,23,8,2025-06-02
ST27,SKU01547,0,80,27,2025-09-20
ST09,SKU04388,205,56,14,2025-08-31
ST28,SKU04401,86,24,8,2025-06-05
ST16,SKU03115,194,33,7,2025-07-13
ST26,SKU00127,343,72,29,2025-06-09
ST07,SKU03295,371,91,45,2025-07-29
ST10,SKU01580,119,38,17,2025-05-21
ST17,SKU04508,0,55,22,2025-09-19
ST28,SKU03583,315,98,43,2025-06-11
ST02,SKU04348,0,41,18,2025-10-09
ST07,SKU00262,374,63,24,2025-06-10
ST10,SKU02519,448,83,40,2025-07-25
ST29,SKU04747,455,92,44,2025-07-18
ST29,SKU02532,0,92,32,2025-09-30
ST22,SKU03805,358,67,28,2025-07-26
ST29,SKU00546,258,44,19,2025-05-30
ST25,SKU01070,141,45,11,2025-07-20
ST01,SKU00484,0,71,32,2025-10-01
ST13,SKU01770,410,92,33,2025-07-09
ST18,SKU02114,404,97,29,2025-06-28
ST11,SKU00906,197,58,20,2025-06-26
ST11,SKU02892,0,76,36,2025-08-18
ST21,SKU03580,98,20,7,2025-07-05
ST09,SKU00079,0,72,32,2025-09-22
ST24,SKU01370,0,50,16,2025-08-24
ST03,SKU00264,0,86,24,2025-09-10
ST13,SKU02938,457,96,19,2025-06-15
ST21,SKU02533,305,79,17,2025-05-30
ST19,SKU04409,126,22,6,2025-08-25
ST24,SKU02538,0,85,24,2025-08-04
ST10,SKU02640,0,33,9,2025-08-31
ST10,SKU00654,244,49,14,2025-08-08
ST17,SKU03582,107,30,10,2025-08-21
ST15,SKU02718,275,73,27,2025-05-31
ST25,SKU01191,361,69,28,2025-07-27
ST20,SKU02833,0,21,5,2025-09-06
ST08,SKU01547,0,85,36,2025-08-25
ST06,SKU02898,0,83,18,2025-09-07
ST25,SKU03177,103,20,6,2025-06-22
ST28,SKU02657,0,61,20,2025-09-15
ST28,SKU04643,468,86,20,2025-05-30
ST09,SKU04401,396,100,22,2025-06-27
ST26,SKU02584,185,31,10,2025-06-21
ST02,SKU00978,216,49,15,2025-08-18
ST22,SKU00893,0,49,21,2025-08-17
ST03,SKU00385,314,57,23,2025-07-27
ST09,SKU03583,267,79,22,2025-06-03
ST02,SKU02375,509,89,30,2025-08-20
ST17,SKU01717,357,95,43,2025-08-31
ST10,SKU04747,105,30,11,2025-07-26
ST10,SKU00546,513,98,40,2025-06-18
ST21,SKU03822,360,84,23,2025-07-31
ST23,SKU02205,144,39,13,2025-06-05
ST12,SKU02541,136,25,5,2025-08-02
ST15,SKU01792,308,100,36,2025-08-14
ST23,SKU03602,172,53,20,2025-07-19
ST02,SKU02267,400,85,33,2025-06-27
ST12,SKU03709,404,78,29,2025-08-14
ST02,SKU00052,315,59,24,2025-06-26
ST05,SKU04753,159,40,13,2025-07-23
ST05,SKU02538,0,71,33,2025-08-04
ST24,SKU02780,347,70,34,2025-07-12
ST03,SKU01674,401,70,23,2025-06-06
ST14,SKU04987,225,72,26,2025-07-08
ST09,SKU04643,352,92,41,2025-06-24
ST12,SKU02662,192,43,17,2025-07-01
ST03,SKU02842,190,52,12,2025-07-10
ST22,SKU00906,181,40,14,2025-08-23
ST27,SKU03199,0,88,21,2025-10-12
ST15,SKU01684,366,85,27,2025-09-01
ST18,SKU03416,425,83,40,2025-08-04
ST30,SKU00501,259,76,20,2025-07-19
ST24,SKU04887,101,31,8,2025-07-07
ST06,SKU01046,538,96,23,2025-08-10
ST26,SKU00732,308,58,14,2025-08-05
ST26,SKU02718,309,88,20,2025-07-07
ST24,SKU01854,292,87,42,2025-05-06
ST24,SKU03840,0,55,15,2025-09-06
ST15,SKU01805,454,98,46,2025-07-25
ST04,SKU03602,368,83,27,2025-08-13
ST07,SKU00638,106,26,6,2025-08-21
ST05,SKU02780,275,74,18,2025-06-26
ST15,SKU00987,553,99,36,2025-08-10
ST13,SKU02375,305,71,29,2025-08-11
ST15,SKU00758,377,90,29,2025-08-07
ST23,SKU04783,0,94,47,2025-10-01
ST21,SKU01970,431,75,17,2025-06-09
ST14,SKU03014,160,45,20,2025-08-04
ST10,SKU04292,193,50,22,2025-08-19
ST27,SKU03441,458,86,19,2025-06-10
ST11,SKU04665,420,92,29,2025-05-14
ST16,SKU02794,300,61,16,2025-05-09
ST26,SKU01792,191,41,15,2025-06-19
ST05,SKU04887,167,29,10,2025-08-17
ST10,SKU01030,0,28,13,2025-08-26
ST01,SKU03425,0,45,22,2025-08-08
ST30,SKU01911,110,20,7,2025-08-22
ST13,SKU02267,330,89,37,2025-07-09
ST06,SKU03274,0,52,21,2025-09-25
ST07,SKU04142,284,53,26,2025-07-10
ST05,SKU01854,270,68,14,2025-06-04
