sku_id,flag,affected_stores,window_start,window_end,notes
SKU02700,SLOW_MOVER,ST07;ST19;ST29;ST09;ST16;ST12;ST20;ST03;ST24;ST18;ST02;ST10;ST15;ST06;ST13;ST17;ST30;ST22;ST04;ST14;ST25;ST21,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01031,SLOW_MOVER,ST18;ST22;ST15;ST27;ST19;ST02;ST26;ST24;ST20;ST09;ST25;ST07;ST05;ST17;ST28;ST10;ST01;ST29;ST12;ST13;ST04;ST11;ST06;ST14;ST08,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03624,SLOW_MOVER,ST06;ST20;ST13;ST10;ST09;ST02;ST27;ST03;ST30;ST25;ST14;ST23;ST11;ST24;ST28,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03286,SLOW_MOVER,ST23;ST26;ST10;ST27;ST18;ST02;ST21;ST16;ST28;ST25;ST07;ST05;ST15;ST01;ST03;ST12;ST17;ST04;ST24,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00855,SLOW_MOVER,ST09;ST23;ST30;ST02;ST15;ST19;ST22;ST11;ST12;ST28;ST25;ST17;ST08;ST29;ST27;ST26;ST05;ST03;ST21;ST06;ST18;ST20;ST10,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00262,SLOW_MOVER,ST28;ST21;ST14;ST27;ST02;ST17;ST16;ST03;ST20;ST19;ST04;ST18;ST26;ST22;ST06;ST23;ST30;ST25;ST01;ST05;ST12;ST10;ST11;ST09;ST13;ST07;ST08;ST29;ST15,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00645,SLOW_MOVER,ST04;ST02;ST12;ST11;ST08;ST28;ST19;ST21;ST07;ST15;ST14;ST06;ST09;ST30;ST05;ST01;ST16;ST17;ST20;ST26;ST03;ST24;ST18;ST22,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00466,SLOW_MOVER,ST13;ST14;ST26;ST19;ST11;ST04;ST28;ST30;ST03;ST21;ST05;ST29;ST17;ST02;ST24;ST12;ST08;ST25;ST27;ST01;ST20;ST18;ST16;ST15,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04561,SLOW_MOVER,ST18;ST12;ST01;ST13;ST25;ST03;ST27;ST07;ST06;ST19;ST28;ST30;ST22;ST17;ST10;ST02;ST05,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01063,SLOW_MOVER,ST07;ST14;ST12;ST02;ST17;ST22;ST03;ST29;ST20;ST01;ST30;ST11;ST24;ST25;ST18;ST09;ST28;ST21,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03089,SLOW_MOVER,ST19;ST24;ST15;ST11;ST20;ST03;ST13;ST02;ST16;ST25;ST18;ST07;ST10;ST27;ST08;ST21;ST30;ST26;ST06;ST09;ST04;ST14;ST22;ST23;ST12;ST17;ST01;ST28,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02351,SLOW_MOVER,ST13;ST24;ST25;ST30;ST28;ST06;ST27;ST18;ST19;ST01;ST12;ST14;ST16;ST21;ST10;ST11;ST17;ST04;ST29;ST03;ST22,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04102,SLOW_MOVER,ST20;ST28;ST07;ST08;ST27;ST14;ST16;ST03;ST30;ST17;ST05;ST18;ST06;ST23;ST01;ST13;ST25;ST15;ST29;ST04,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04222,SLOW_MOVER,ST29;ST09;ST28;ST11;ST06;ST14;ST08;ST13;ST22;ST01;ST17;ST12;ST20;ST25;ST03;ST10;ST24;ST30;ST15;ST23;ST18;ST02;ST16;ST07;ST05;ST04;ST21;ST26;ST27;ST19,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02075,SLOW_MOVER,ST21;ST26;ST03;ST29;ST10;ST04;ST14;ST22;ST06;ST08;ST11;ST23;ST12;ST25;ST24;ST20;ST17,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00954,SLOW_MOVER,ST03;ST26;ST14;ST28;ST15;ST18;ST25;ST11;ST04;ST12;ST10;ST02;ST22;ST05;ST19;ST29;ST13;ST23;ST06;ST21;ST09;ST08;ST07;ST16,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00936,SLOW_MOVER,ST03;ST23;ST22;ST15;ST16;ST27;ST17;ST08;ST18;ST01;ST30;ST13;ST29;ST06;ST24;ST28;ST07;ST26,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01766,SLOW_MOVER,ST29;ST03;ST10;ST13;ST06;ST24;ST14;ST30;ST09;ST28;ST27;ST15;ST21;ST02;ST18;ST08;ST22;ST11,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00546,SLOW_MOVER,ST01;ST18;ST05;ST04;ST10;ST27;ST16;ST24;ST19;ST14;ST25;ST21;ST23;ST26;ST15;ST12;ST20;ST22;ST29;ST17,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03491,SLOW_MOVER,ST08;ST18;ST19;ST28;ST25;ST02;ST29;ST04;ST26;ST03;ST09;ST06;ST16;ST13;ST05;ST23;ST30;ST11;ST20;ST12;ST17;ST14;ST22,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01187,SLOW_MOVER,ST21;ST06;ST16;ST10;ST04;ST15;ST08;ST03;ST07;ST26;ST29;ST09;ST27;ST14;ST05;ST18;ST11,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00507,SLOW_MOVER,ST15;ST02;ST12;ST11;ST23;ST03;ST30;ST01;ST17;ST29;ST22;ST07;ST28;ST06;ST20;ST24;ST14;ST21;ST13;ST26;ST04;ST09;ST16;ST08;ST27;ST25;ST05;ST10;ST18;ST19,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03583,SLOW_MOVER,ST27;ST28;ST25;ST16;ST01;ST11;ST05;ST26;ST08;ST17;ST15;ST12;ST04;ST09;ST21;ST29;ST22;ST07,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04442,SLOW_MOVER,ST20;ST12;ST04;ST14;ST15;ST05;ST13;ST16;ST19;ST26;ST17;ST08;ST22;ST27;ST11;ST06;ST02;ST29;ST21;ST30;ST07;ST01;ST09;ST10;ST18;ST24,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04987,SLOW_MOVER,ST14;ST16;ST08;ST30;ST24;ST04;ST25;ST07;ST11;ST12;ST19;ST23;ST17;ST06;ST13;ST26;ST27,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02871,SLOW_MOVER,ST16;ST13;ST26;ST12;ST18;ST11;ST25;ST22;ST24;ST21;ST29;ST01;ST15;ST08;ST28;ST20;ST05;ST17;ST30;ST02;ST09,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04505,SLOW_MOVER,ST28;ST22;ST14;ST18;ST29;ST11;ST12;ST27;ST13;ST05;ST30;ST07;ST03;ST04;ST09;ST26;ST02;ST10;ST08;ST06;ST23;ST01,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04250,SLOW_MOVER,ST28;ST10;ST06;ST02;ST09;ST24;ST05;ST30;ST16;ST08;ST14;ST22;ST15;ST11;ST04;ST21;ST03;ST13;ST27,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01287,SLOW_MOVER,ST25;ST04;ST28;ST29;ST08;ST22;ST18;ST21;ST19;ST20;ST30;ST27;ST26;ST09;ST12;ST13;ST02;ST03;ST01;ST24;ST14;ST06;ST05;ST16;ST07;ST23;ST10;ST11;ST15,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03251,SLOW_MOVER,ST07;ST22;ST11;ST13;ST04;ST27;ST05;ST21;ST28;ST25;ST26;ST19;ST03;ST02;ST16;ST10;ST17;ST18;ST09;ST24;ST14;ST15;ST12;ST06;ST08;ST29;ST20;ST30,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03150,SLOW_MOVER,ST12;ST09;ST22;ST08;ST21;ST06;ST26;ST16;ST02;ST29;ST10;ST20;ST28;ST14;ST27;ST25;ST24;ST11;ST18;ST17;ST19;ST03;ST15;ST07;ST01;ST30;ST13;ST05;ST23,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04902,SLOW_MOVER,ST10;ST13;ST17;ST04;ST30;ST16;ST07;ST12;ST26;ST19;ST11;ST22;ST15;ST21;ST23,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00649,SLOW_MOVER,ST08;ST12;ST22;ST05;ST14;ST23;ST30;ST26;ST20;ST25;ST13;ST29;ST01;ST16;ST03;ST24;ST28;ST09,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04142,SLOW_MOVER,ST23;ST25;ST28;ST17;ST10;ST22;ST14;ST13;ST29;ST11;ST27;ST26;ST18;ST12;ST03;ST16;ST30;ST19;ST01;ST08;ST09;ST21;ST02;ST20;ST07,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00532,SLOW_MOVER,ST22;ST28;ST24;ST30;ST13;ST07;ST08;ST04;ST05;ST06;ST26;ST29;ST10;ST14;ST20;ST21;ST01;ST09;ST15;ST02;ST11;ST12;ST19;ST18;ST25;ST03,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02999,SLOW_MOVER,ST27;ST30;ST19;ST22;ST14;ST04;ST03;ST02;ST25;ST01;ST12;ST29;ST28;ST10;ST18;ST24;ST11;ST15;ST07;ST13;ST16;ST26;ST05;ST21;ST23;ST20;ST08,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04768,SLOW_MOVER,ST02;ST25;ST27;ST03;ST23;ST21;ST30;ST18;ST29;ST05;ST26;ST14;ST22;ST11;ST12;ST17;ST08;ST13;ST24;ST06;ST09;ST15;ST28;ST16,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04996,SLOW_MOVER,ST15;ST29;ST03;ST18;ST13;ST08;ST28;ST17;ST16;ST06;ST09;ST21;ST01;ST14;ST12;ST23;ST19;ST10;ST04;ST22;ST02;ST24,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04073,SLOW_MOVER,ST25;ST13;ST28;ST07;ST18;ST23;ST09;ST05;ST22;ST21;ST11;ST27;ST26;ST12;ST20;ST04;ST29;ST06;ST30;ST17;ST03;ST10;ST16;ST08;ST15;ST02,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04636,SLOW_MOVER,ST15;ST07;ST08;ST26;ST30;ST06;ST03;ST14;ST22;ST19;ST16;ST12;ST10;ST04;ST05;ST23;ST13;ST17;ST20;ST29;ST21;ST11,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04757,SLOW_MOVER,ST06;ST11;ST07;ST15;ST08;ST09;ST02;ST18;ST26;ST03;ST28;ST16;ST12;ST10;ST24;ST19;ST29;ST25;ST14;ST20;ST05;ST23;ST27;ST22,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03864,SLOW_MOVER,ST09;ST24;ST26;ST15;ST22;ST12;ST16;ST18;ST28;ST02;ST23;ST21;ST04;ST20;ST03;ST10;ST25;ST14;ST01;ST08;ST13;ST27;ST30,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02794,SLOW_MOVER,ST12;ST08;ST24;ST16;ST27;ST25;ST14;ST11;ST04;ST03;ST28;ST29;ST30;ST10;ST13;ST23;ST02;ST07;ST26;ST01;ST17;ST19;ST20;ST06;ST21;ST22;ST09;ST05,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04526,SLOW_MOVER,ST15;ST02;ST06;ST11;ST04;ST29;ST18;ST20;ST05;ST03;ST09;ST27;ST10;ST25;ST26;ST13;ST24;ST28;ST22;ST14;ST08,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01754,SLOW_MOVER,ST12;ST26;ST25;ST24;ST07;ST09;ST04;ST23;ST28;ST13;ST17;ST15;ST21;ST08;ST11;ST10,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03105,SLOW_MOVER,ST11;ST12;ST10;ST19;ST28;ST02;ST07;ST21;ST29;ST03;ST18;ST17;ST08;ST09;ST22;ST20;ST13;ST01;ST30;ST14,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01911,SLOW_MOVER,ST04;ST30;ST12;ST22;ST18;ST11;ST15;ST07;ST23;ST06;ST21;ST17;ST29;ST26;ST02;ST13;ST10;ST08;ST09;ST24;ST27;ST05;ST16;ST28;ST25;ST20;ST14;ST03,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02877,SLOW_MOVER,ST04;ST12;ST08;ST07;ST01;ST27;ST14;ST23;ST28;ST21;ST05;ST30;ST20;ST13;ST09;ST26;ST06;ST22;ST25;ST10;ST03;ST15;ST24,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02576,SLOW_MOVER,ST17;ST14;ST18;ST04;ST29;ST09;ST27;ST30;ST23;ST08;ST16;ST12;ST11;ST21;ST26;ST25;ST01;ST06,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03823,SLOW_MOVER,ST19;ST21;ST28;ST04;ST17;ST14;ST09;ST24;ST22;ST27;ST11;ST08;ST25;ST07;ST13;ST20;ST10;ST16;ST12;ST01;ST26,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04856,SLOW_MOVER,ST27;ST16;ST12;ST06;ST04;ST08;ST14;ST13;ST02;ST05;ST19;ST03;ST28;ST21;ST24;ST11;ST29;ST15;ST01;ST20;ST10;ST25,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00749,SLOW_MOVER,ST15;ST24;ST13;ST11;ST18;ST17;ST16;ST12;ST10;ST20;ST26;ST19;ST14;ST04;ST08;ST25;ST05;ST23,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03968,SLOW_MOVER,ST09;ST08;ST17;ST04;ST15;ST22;ST29;ST28;ST25;ST26;ST13;ST20;ST16;ST01;ST24;ST03;ST11;ST18;ST23;ST14;ST06;ST10;ST27,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02570,SLOW_MOVER,ST22;ST09;ST18;ST30;ST26;ST28;ST01;ST06;ST05;ST04;ST03;ST23;ST20;ST07;ST19;ST16;ST29;ST11;ST25;ST08;ST17;ST02;ST13;ST14;ST15;ST27;ST21;ST24;ST10;ST12,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02662,SLOW_MOVER,ST08;ST10;ST02;ST12;ST19;ST03;ST28;ST07;ST20;ST15;ST24;ST11;ST22;ST26;ST06;ST23;ST09;ST14;ST04;ST18;ST05;ST01;ST13;ST29,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04693,SLOW_MOVER,ST21;ST26;ST09;ST18;ST24;ST20;ST04;ST12;ST03;ST22;ST30;ST29;ST13;ST25;ST14;ST10,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01863,SLOW_MOVER,ST09;ST19;ST26;ST22;ST02;ST18;ST21;ST24;ST15;ST28;ST12;ST27;ST01;ST06;ST16;ST07,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
